# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.3862
# Longitude (positive East, ISO 19115): -58.1321
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-07-12T18:00:00.0/2016-07-12T19:00:00.0;549.9241;399.0515;325.1299;73.9216;777.0312
2016-07-12T19:00:00.0/2016-07-12T20:00:00.0;358.4593;237.8401;180.7297;57.1105;655.3209
2016-07-12T20:00:00.0/2016-07-12T21:00:00.0;124.6854;64.6929;39.4061;25.2868;318.6491
2016-07-12T21:00:00.0/2016-07-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-12T22:00:00.0/2016-07-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-12T23:00:00.0/2016-07-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T00:00:00.0/2016-07-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T01:00:00.0/2016-07-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T02:00:00.0/2016-07-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T03:00:00.0/2016-07-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T04:00:00.0/2016-07-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T05:00:00.0/2016-07-13T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T06:00:00.0/2016-07-13T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T07:00:00.0/2016-07-13T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T08:00:00.0/2016-07-13T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T09:00:00.0/2016-07-13T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T10:00:00.0/2016-07-13T11:00:00.0;0.3511;0.0803;0.0031;0.0772;0.0000
2016-07-13T11:00:00.0/2016-07-13T12:00:00.0;140.1604;70.0631;38.4018;31.6613;287.2558
2016-07-13T12:00:00.0/2016-07-13T13:00:00.0;372.2996;241.2525;172.4218;68.8307;601.5489
2016-07-13T13:00:00.0/2016-07-13T14:00:00.0;561.3017;400.1268;310.6123;89.5145;727.1880
2016-07-13T14:00:00.0/2016-07-13T15:00:00.0;694.2846;515.6131;413.6534;101.9597;784.6325
2016-07-13T15:00:00.0/2016-07-13T16:00:00.0;762.1832;575.2995;469.2748;106.0246;811.2418
2016-07-13T16:00:00.0/2016-07-13T17:00:00.0;760.3674;573.6522;471.0914;102.5609;816.3652
2016-07-13T17:00:00.0/2016-07-13T18:00:00.0;688.9592;510.7693;416.0018;94.7675;795.1915
2016-07-13T18:00:00.0/2016-07-13T19:00:00.0;552.8246;393.1963;311.1724;82.0238;739.7246
2016-07-13T19:00:00.0/2016-07-13T20:00:00.0;361.2419;233.7365;171.3959;62.3405;616.1513
2016-07-13T20:00:00.0/2016-07-13T21:00:00.0;127.2692;63.5735;36.3693;27.2042;287.4882
2016-07-13T21:00:00.0/2016-07-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T22:00:00.0/2016-07-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-13T23:00:00.0/2016-07-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T00:00:00.0/2016-07-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T01:00:00.0/2016-07-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T02:00:00.0/2016-07-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T03:00:00.0/2016-07-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T04:00:00.0/2016-07-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T05:00:00.0/2016-07-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T06:00:00.0/2016-07-14T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T07:00:00.0/2016-07-14T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T08:00:00.0/2016-07-14T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T09:00:00.0/2016-07-14T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T10:00:00.0/2016-07-14T11:00:00.0;0.4290;0.0918;0.0014;0.0905;0.0000
2016-07-14T11:00:00.0/2016-07-14T12:00:00.0;141.8974;65.5407;33.6528;31.8879;243.2537
2016-07-14T12:00:00.0/2016-07-14T13:00:00.0;374.3739;226.0951;152.7978;73.2973;531.6615
2016-07-14T13:00:00.0/2016-07-14T14:00:00.0;563.6899;371.1657;262.0107;109.1550;611.5269
2016-07-14T14:00:00.0/2016-07-14T15:00:00.0;696.9418;475.0624;335.7795;139.2829;634.8252
2016-07-14T15:00:00.0/2016-07-14T16:00:00.0;765.0459;529.1639;373.8858;155.2781;643.9921
2016-07-14T16:00:00.0/2016-07-14T17:00:00.0;763.3581;527.4427;370.7511;156.6916;639.9698
2016-07-14T17:00:00.0/2016-07-14T18:00:00.0;691.9915;465.9790;316.5896;149.3894;602.1934
2016-07-14T18:00:00.0/2016-07-14T19:00:00.0;555.8093;352.0662;222.1259;129.9403;524.1033
2016-07-14T19:00:00.0/2016-07-14T20:00:00.0;364.0932;200.6811;106.8271;93.8540;376.7449
2016-07-14T20:00:00.0/2016-07-14T21:00:00.0;129.9104;50.9661;16.2068;34.7593;118.1185
2016-07-14T21:00:00.0/2016-07-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T22:00:00.0/2016-07-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-14T23:00:00.0/2016-07-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T00:00:00.0/2016-07-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T01:00:00.0/2016-07-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T02:00:00.0/2016-07-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T03:00:00.0/2016-07-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T04:00:00.0/2016-07-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T05:00:00.0/2016-07-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T06:00:00.0/2016-07-15T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T07:00:00.0/2016-07-15T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T08:00:00.0/2016-07-15T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T09:00:00.0/2016-07-15T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T10:00:00.0/2016-07-15T11:00:00.0;0.5128;0.1166;0.0018;0.1148;0.0000
2016-07-15T11:00:00.0/2016-07-15T12:00:00.0;143.7567;70.0650;36.1752;33.8898;264.1756
2016-07-15T12:00:00.0/2016-07-15T13:00:00.0;376.5759;240.2892;166.3335;73.9557;573.2097
2016-07-15T13:00:00.0/2016-07-15T14:00:00.0;566.2072;399.3116;303.7289;95.5828;704.8724
2016-07-15T14:00:00.0/2016-07-15T15:00:00.0;699.7253;515.3186;407.5163;107.8024;767.0781
2016-07-15T15:00:00.0/2016-07-15T16:00:00.0;768.0283;575.5067;462.8943;112.6124;794.2920
2016-07-15T16:00:00.0/2016-07-15T17:00:00.0;766.4584;574.1954;463.0618;111.1336;796.2212
2016-07-15T17:00:00.0/2016-07-15T18:00:00.0;695.1207;511.3250;406.7099;104.6151;770.6172
2016-07-15T18:00:00.0/2016-07-15T19:00:00.0;558.8763;392.2183;299.3301;92.8882;703.4908
2016-07-15T19:00:00.0/2016-07-15T20:00:00.0;367.0112;230.6079;158.6357;71.9722;559.6939
2016-07-15T20:00:00.0/2016-07-15T21:00:00.0;132.6031;62.3109;31.3087;31.0022;237.0059
2016-07-15T21:00:00.0/2016-07-15T22:00:00.0;0.0486;0.0108;0.0015;0.0093;0.0000
2016-07-15T22:00:00.0/2016-07-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-15T23:00:00.0/2016-07-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T00:00:00.0/2016-07-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T01:00:00.0/2016-07-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T02:00:00.0/2016-07-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T03:00:00.0/2016-07-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T04:00:00.0/2016-07-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T05:00:00.0/2016-07-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T06:00:00.0/2016-07-16T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T07:00:00.0/2016-07-16T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T08:00:00.0/2016-07-16T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T09:00:00.0/2016-07-16T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T10:00:00.0/2016-07-16T11:00:00.0;0.6574;0.1520;0.0071;0.1448;0.0000
2016-07-16T11:00:00.0/2016-07-16T12:00:00.0;145.7382;73.7379;42.5648;31.1731;311.0863
2016-07-16T12:00:00.0/2016-07-16T13:00:00.0;378.9051;249.5748;186.7292;62.8456;640.5979
2016-07-16T13:00:00.0/2016-07-16T14:00:00.0;568.8526;412.0212;334.9219;77.0993;773.9035
2016-07-16T14:00:00.0/2016-07-16T15:00:00.0;702.6339;530.7187;447.6173;83.1014;839.1676
2016-07-16T15:00:00.0/2016-07-16T16:00:00.0;771.1289;593.4172;509.6450;83.7722;871.0845
2016-07-16T16:00:00.0/2016-07-16T17:00:00.0;769.6667;594.5755;514.0154;80.5601;880.2965
2016-07-16T17:00:00.0/2016-07-16T18:00:00.0;698.3448;533.8296;459.4672;74.3624;866.9232
2016-07-16T18:00:00.0/2016-07-16T19:00:00.0;562.0235;415.7899;349.8010;65.9888;818.5604
2016-07-16T19:00:00.0/2016-07-16T20:00:00.0;369.9942;252.5835;199.6008;52.9826;702.7989
2016-07-16T20:00:00.0/2016-07-16T21:00:00.0;135.3456;73.6328;47.8090;25.8237;374.5656
2016-07-16T21:00:00.0/2016-07-16T22:00:00.0;0.0919;0.0209;0.0009;0.0201;0.0000
2016-07-16T22:00:00.0/2016-07-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-16T23:00:00.0/2016-07-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T00:00:00.0/2016-07-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T01:00:00.0/2016-07-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T02:00:00.0/2016-07-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T03:00:00.0/2016-07-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T04:00:00.0/2016-07-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T05:00:00.0/2016-07-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T06:00:00.0/2016-07-17T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T07:00:00.0/2016-07-17T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T08:00:00.0/2016-07-17T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T09:00:00.0/2016-07-17T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T10:00:00.0/2016-07-17T11:00:00.0;0.7847;0.1991;0.0163;0.1828;0.0000
2016-07-17T11:00:00.0/2016-07-17T12:00:00.0;147.8418;79.1108;48.6462;30.4645;359.7568
2016-07-17T12:00:00.0/2016-07-17T13:00:00.0;381.3609;258.1007;197.1777;60.9229;673.5248
2016-07-17T13:00:00.0/2016-07-17T14:00:00.0;571.6252;421.1670;344.1483;77.0187;791.8112
2016-07-17T14:00:00.0/2016-07-17T15:00:00.0;705.6662;539.6670;453.3424;86.3246;846.4743
2016-07-17T15:00:00.0/2016-07-17T16:00:00.0;774.3460;598.6545;503.4896;95.1649;857.2157
2016-07-17T16:00:00.0/2016-07-17T17:00:00.0;772.9810;592.7537;489.2851;103.4686;834.3256
2016-07-17T17:00:00.0/2016-07-17T18:00:00.0;701.6621;524.7602;418.3683;106.3919;785.2225
2016-07-17T18:00:00.0/2016-07-17T19:00:00.0;565.2493;400.9349;300.5709;100.3639;698.2330
2016-07-17T19:00:00.0/2016-07-17T20:00:00.0;373.0402;235.2360;155.1647;80.0713;537.6803
2016-07-17T20:00:00.0/2016-07-17T21:00:00.0;138.1364;64.5319;29.3543;35.1776;213.9915
2016-07-17T21:00:00.0/2016-07-17T22:00:00.0;0.1986;0.0434;0.0010;0.0424;0.0000
2016-07-17T22:00:00.0/2016-07-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-17T23:00:00.0/2016-07-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T00:00:00.0/2016-07-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T01:00:00.0/2016-07-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T02:00:00.0/2016-07-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T03:00:00.0/2016-07-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T04:00:00.0/2016-07-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T05:00:00.0/2016-07-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T06:00:00.0/2016-07-18T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T07:00:00.0/2016-07-18T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T08:00:00.0/2016-07-18T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T09:00:00.0/2016-07-18T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T10:00:00.0/2016-07-18T11:00:00.0;0.9668;0.2306;0.0072;0.2234;0.0000
2016-07-18T11:00:00.0/2016-07-18T12:00:00.0;150.0671;73.8277;35.9007;37.9269;254.0885
2016-07-18T12:00:00.0/2016-07-18T13:00:00.0;383.9425;249.2969;171.2773;78.0196;577.4017
2016-07-18T13:00:00.0/2016-07-18T14:00:00.0;574.5238;415.6751;326.9706;88.7045;747.3884
2016-07-18T14:00:00.0/2016-07-18T15:00:00.0;708.8209;537.9823;454.4820;83.5003;844.4791
2016-07-18T15:00:00.0/2016-07-18T16:00:00.0;777.6780;600.6031;521.3120;79.2911;883.8016
2016-07-18T16:00:00.0/2016-07-18T17:00:00.0;776.3996;598.5563;518.6262;79.9301;880.6739
2016-07-18T17:00:00.0/2016-07-18T18:00:00.0;705.0705;534.8967;457.3488;77.5479;854.7526
2016-07-18T18:00:00.0/2016-07-18T19:00:00.0;568.5516;415.0687;343.2903;71.7784;793.9890
2016-07-18T19:00:00.0/2016-07-18T20:00:00.0;376.1478;251.4230;192.0617;59.3613;664.2448
2016-07-18T20:00:00.0/2016-07-18T21:00:00.0;140.9739;73.7589;44.1620;29.5969;330.8815
2016-07-18T21:00:00.0/2016-07-18T22:00:00.0;0.2878;0.0674;0.0022;0.0653;0.0000
2016-07-18T22:00:00.0/2016-07-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-18T23:00:00.0/2016-07-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T00:00:00.0/2016-07-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T01:00:00.0/2016-07-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T02:00:00.0/2016-07-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T03:00:00.0/2016-07-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T04:00:00.0/2016-07-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T05:00:00.0/2016-07-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T06:00:00.0/2016-07-19T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T07:00:00.0/2016-07-19T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T08:00:00.0/2016-07-19T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T09:00:00.0/2016-07-19T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T10:00:00.0/2016-07-19T11:00:00.0;1.1453;0.2966;0.0294;0.2673;0.0000
2016-07-19T11:00:00.0/2016-07-19T12:00:00.0;152.4138;82.1946;51.8644;30.3302;376.5654
2016-07-19T12:00:00.0/2016-07-19T13:00:00.0;386.6492;260.7303;200.3960;60.3343;676.6534
2016-07-19T13:00:00.0/2016-07-19T14:00:00.0;577.5474;420.1897;339.3882;80.8016;773.4627
2016-07-19T14:00:00.0/2016-07-19T15:00:00.0;712.0964;535.1974;438.8310;96.3665;812.3555
2016-07-19T15:00:00.0/2016-07-19T16:00:00.0;781.1232;594.9564;490.2444;104.7120;827.5788
2016-07-19T16:00:00.0/2016-07-19T17:00:00.0;779.9206;593.7094;487.3713;106.3381;823.9713
2016-07-19T17:00:00.0/2016-07-19T18:00:00.0;708.5683;530.1983;426.8763;103.3221;793.8682
2016-07-19T18:00:00.0/2016-07-19T19:00:00.0;571.9287;410.7968;318.3404;92.4563;731.9985
2016-07-19T19:00:00.0/2016-07-19T20:00:00.0;379.3150;248.2722;176.9548;71.3174;606.4809
2016-07-19T20:00:00.0/2016-07-19T21:00:00.0;143.8568;72.9800;39.8630;33.1170;293.1575
2016-07-19T21:00:00.0/2016-07-19T22:00:00.0;0.4573;0.1081;0.0036;0.1044;0.0000
2016-07-19T22:00:00.0/2016-07-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-19T23:00:00.0/2016-07-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T00:00:00.0/2016-07-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T01:00:00.0/2016-07-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T02:00:00.0/2016-07-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T03:00:00.0/2016-07-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T04:00:00.0/2016-07-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T05:00:00.0/2016-07-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T06:00:00.0/2016-07-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T07:00:00.0/2016-07-20T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T08:00:00.0/2016-07-20T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T09:00:00.0/2016-07-20T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T10:00:00.0/2016-07-20T11:00:00.0;1.3799;0.3565;0.0279;0.3286;0.0000
2016-07-20T11:00:00.0/2016-07-20T12:00:00.0;154.8814;80.6672;45.5157;35.1514;324.2118
2016-07-20T12:00:00.0/2016-07-20T13:00:00.0;389.4802;260.4318;191.9341;68.4977;640.0541
2016-07-20T13:00:00.0/2016-07-20T14:00:00.0;580.6947;428.1038;351.8216;76.2823;796.4193
2016-07-20T14:00:00.0/2016-07-20T15:00:00.0;715.4912;550.6621;478.3704;72.2917;881.0022
2016-07-20T15:00:00.0/2016-07-20T16:00:00.0;784.6799;613.7668;545.1694;68.5974;916.2740
2016-07-20T16:00:00.0/2016-07-20T17:00:00.0;783.5422;612.3845;543.5258;68.8587;914.8304
2016-07-20T17:00:00.0/2016-07-20T18:00:00.0;712.1535;548.8448;482.2328;66.6120;892.6518
2016-07-20T18:00:00.0/2016-07-20T19:00:00.0;575.3786;428.4980;366.8256;61.6725;838.9798
2016-07-20T19:00:00.0/2016-07-20T20:00:00.0;382.5403;263.3466;211.8258;51.5208;722.2913
2016-07-20T20:00:00.0/2016-07-20T21:00:00.0;146.7835;81.0710;53.8318;27.2392;402.8052
2016-07-20T21:00:00.0/2016-07-20T22:00:00.0;0.6459;0.1658;0.0177;0.1481;0.0000
2016-07-20T22:00:00.0/2016-07-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-20T23:00:00.0/2016-07-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T00:00:00.0/2016-07-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T01:00:00.0/2016-07-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T02:00:00.0/2016-07-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T03:00:00.0/2016-07-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T04:00:00.0/2016-07-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T05:00:00.0/2016-07-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T06:00:00.0/2016-07-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T07:00:00.0/2016-07-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T08:00:00.0/2016-07-21T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T09:00:00.0/2016-07-21T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T10:00:00.0/2016-07-21T11:00:00.0;1.6174;0.4607;0.0845;0.3762;1.6499
2016-07-21T11:00:00.0/2016-07-21T12:00:00.0;157.4694;89.1117;60.6797;28.4320;440.1291
2016-07-21T12:00:00.0/2016-07-21T13:00:00.0;392.4346;271.3211;217.8754;53.4456;725.8801
2016-07-21T13:00:00.0/2016-07-21T14:00:00.0;583.9645;432.1538;363.9191;68.2347;820.6032
2016-07-21T14:00:00.0/2016-07-21T15:00:00.0;719.0038;547.4938;469.2086;78.2851;860.5226
2016-07-21T15:00:00.0/2016-07-21T16:00:00.0;788.3462;606.9943;523.3053;83.6891;875.5801
2016-07-21T16:00:00.0/2016-07-21T17:00:00.0;787.2623;605.2909;520.7089;84.5820;872.4146
2016-07-21T17:00:00.0/2016-07-21T18:00:00.0;715.8240;541.3980;459.2701;82.1279;845.8316
2016-07-21T18:00:00.0/2016-07-21T19:00:00.0;578.8996;420.8590;344.9953;75.8637;784.0151
2016-07-21T19:00:00.0/2016-07-21T20:00:00.0;385.8220;256.1700;193.7245;62.4455;653.5580
2016-07-21T20:00:00.0/2016-07-21T21:00:00.0;149.7528;77.5345;45.8697;31.6648;331.5800
2016-07-21T21:00:00.0/2016-07-21T22:00:00.0;0.8313;0.2037;0.0111;0.1927;0.0000
2016-07-21T22:00:00.0/2016-07-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-21T23:00:00.0/2016-07-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T00:00:00.0/2016-07-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T01:00:00.0/2016-07-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T02:00:00.0/2016-07-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T03:00:00.0/2016-07-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T04:00:00.0/2016-07-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T05:00:00.0/2016-07-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T06:00:00.0/2016-07-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T07:00:00.0/2016-07-22T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T08:00:00.0/2016-07-22T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T09:00:00.0/2016-07-22T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-22T10:00:00.0/2016-07-22T11:00:00.0;1.9193;0.5309;0.0819;0.4490;1.3807
2016-07-22T11:00:00.0/2016-07-22T12:00:00.0;160.1772;87.7834;57.0216;30.7617;404.6306
2016-07-22T12:00:00.0/2016-07-22T13:00:00.0;395.5113;269.5694;212.1776;57.3918;700.2494
2016-07-22T13:00:00.0/2016-07-22T14:00:00.0;587.3554;433.4967;363.0169;70.4798;813.6323
