# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -30.4192
# Longitude (positive East, ISO 19115): -57.4632
# Altitude (m): 90.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-06-23T00:00:00.0/2016-06-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T01:00:00.0/2016-06-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T02:00:00.0/2016-06-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T03:00:00.0/2016-06-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T04:00:00.0/2016-06-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T05:00:00.0/2016-06-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T06:00:00.0/2016-06-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T07:00:00.0/2016-06-23T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T08:00:00.0/2016-06-23T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T09:00:00.0/2016-06-23T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T10:00:00.0/2016-06-23T11:00:00.0;2.8841;0.8013;0.1081;0.6932;3.2720
2016-06-23T11:00:00.0/2016-06-23T12:00:00.0;165.4536;88.0992;53.1974;34.9017;366.0074
2016-06-23T12:00:00.0/2016-06-23T13:00:00.0;395.7560;266.3454;203.8595;62.4859;670.1278
2016-06-23T13:00:00.0/2016-06-23T14:00:00.0;581.0347;427.5782;358.5380;69.0401;811.0025
2016-06-23T14:00:00.0/2016-06-23T15:00:00.0;708.6634;542.5609;476.7259;65.8351;885.9377
2016-06-23T15:00:00.0/2016-06-23T16:00:00.0;769.9443;597.7490;534.3786;63.3703;914.6681
2016-06-23T16:00:00.0/2016-06-23T17:00:00.0;760.7013;588.7065;524.7273;63.9792;908.9924
2016-06-23T17:00:00.0/2016-06-23T18:00:00.0;681.5646;518.4527;456.3761;62.0766;881.8954
2016-06-23T18:00:00.0/2016-06-23T19:00:00.0;537.9285;393.2010;335.8916;57.3094;820.5559
2016-06-23T19:00:00.0/2016-06-23T20:00:00.0;339.5825;226.2142;179.5554;46.6588;685.9834
2016-06-23T20:00:00.0/2016-06-23T21:00:00.0;101.6779;52.5442;33.2475;19.2967;295.1259
2016-06-23T21:00:00.0/2016-06-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T22:00:00.0/2016-06-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-23T23:00:00.0/2016-06-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T00:00:00.0/2016-06-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T01:00:00.0/2016-06-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T02:00:00.0/2016-06-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T03:00:00.0/2016-06-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T04:00:00.0/2016-06-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T05:00:00.0/2016-06-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T06:00:00.0/2016-06-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T07:00:00.0/2016-06-24T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T08:00:00.0/2016-06-24T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T09:00:00.0/2016-06-24T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T10:00:00.0/2016-06-24T11:00:00.0;2.7951;0.7616;0.0880;0.6737;2.8136
2016-06-24T11:00:00.0/2016-06-24T12:00:00.0;164.8488;86.3554;49.8044;36.5510;342.0266
2016-06-24T12:00:00.0/2016-06-24T13:00:00.0;395.3019;259.0546;184.7823;74.2722;609.8692
2016-06-24T13:00:00.0/2016-06-24T14:00:00.0;580.7805;410.9843;308.8577;102.1266;699.5768
2016-06-24T14:00:00.0/2016-06-24T15:00:00.0;708.6447;517.0999;392.8905;124.2094;730.4633
2016-06-24T15:00:00.0/2016-06-24T16:00:00.0;770.1804;568.0236;432.6364;135.3872;740.2033
2016-06-24T16:00:00.0/2016-06-24T17:00:00.0;761.1939;558.7416;423.9394;134.8022;733.8038
2016-06-24T17:00:00.0/2016-06-24T18:00:00.0;682.2979;488.0526;360.7368;127.3157;695.9240
2016-06-24T18:00:00.0/2016-06-24T19:00:00.0;538.8700;362.7354;251.3905;111.3449;611.6209
2016-06-24T19:00:00.0/2016-06-24T20:00:00.0;340.6856;199.0326;117.8344;81.1982;443.0800
2016-06-24T20:00:00.0/2016-06-24T21:00:00.0;102.7408;42.5414;15.5168;27.0245;127.4708
2016-06-24T21:00:00.0/2016-06-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T22:00:00.0/2016-06-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-24T23:00:00.0/2016-06-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T00:00:00.0/2016-06-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T01:00:00.0/2016-06-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T02:00:00.0/2016-06-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T03:00:00.0/2016-06-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T04:00:00.0/2016-06-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T05:00:00.0/2016-06-25T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T06:00:00.0/2016-06-25T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T07:00:00.0/2016-06-25T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T08:00:00.0/2016-06-25T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T09:00:00.0/2016-06-25T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T10:00:00.0/2016-06-25T11:00:00.0;2.7189;0.5197;0.0037;0.5160;0.1165
2016-06-25T11:00:00.0/2016-06-25T12:00:00.0;164.3472;53.9357;9.9608;43.9749;61.5839
2016-06-25T12:00:00.0/2016-06-25T13:00:00.0;394.9642;186.7978;69.7399;117.0580;225.6124
2016-06-25T13:00:00.0/2016-06-25T14:00:00.0;580.6526;326.3983;157.8518;168.5464;355.8719
2016-06-25T14:00:00.0/2016-06-25T15:00:00.0;708.7583;431.2928;233.4712;197.8216;433.4169
2016-06-25T15:00:00.0/2016-06-25T16:00:00.0;770.5505;488.4664;285.5314;202.9350;488.0930
2016-06-25T16:00:00.0/2016-06-25T17:00:00.0;761.8180;491.4502;304.2931;187.1571;526.4031
2016-06-25T17:00:00.0/2016-06-25T18:00:00.0;683.1560;436.3720;275.1144;161.2576;530.4319
2016-06-25T18:00:00.0/2016-06-25T19:00:00.0;539.9259;324.9950;192.5221;132.4729;466.5595
2016-06-25T19:00:00.0/2016-06-25T20:00:00.0;341.8896;173.9964;80.9976;92.9989;300.5358
2016-06-25T20:00:00.0/2016-06-25T21:00:00.0;103.8800;36.3209;8.3996;27.9214;66.4383
2016-06-25T21:00:00.0/2016-06-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T22:00:00.0/2016-06-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-25T23:00:00.0/2016-06-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T00:00:00.0/2016-06-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T01:00:00.0/2016-06-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T02:00:00.0/2016-06-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T03:00:00.0/2016-06-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T04:00:00.0/2016-06-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T05:00:00.0/2016-06-26T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T06:00:00.0/2016-06-26T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T07:00:00.0/2016-06-26T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T08:00:00.0/2016-06-26T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T09:00:00.0/2016-06-26T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T10:00:00.0/2016-06-26T11:00:00.0;2.6554;0.5785;0.0123;0.5661;0.3806
2016-06-26T11:00:00.0/2016-06-26T12:00:00.0;163.9502;66.1186;22.0997;44.0190;141.7783
2016-06-26T12:00:00.0/2016-06-26T13:00:00.0;394.7436;218.7801;119.9647;98.8154;391.4650
2016-06-26T13:00:00.0/2016-06-26T14:00:00.0;580.6514;366.4344;240.7820;125.6523;543.7948
2016-06-26T14:00:00.0/2016-06-26T15:00:00.0;709.0042;473.3840;338.4864;134.8976;628.3094
2016-06-26T15:00:00.0/2016-06-26T16:00:00.0;771.0545;523.3657;379.0558;144.3099;647.7645
2016-06-26T16:00:00.0/2016-06-26T17:00:00.0;762.5731;511.0445;354.1404;156.9041;611.6069
2016-06-26T17:00:00.0/2016-06-26T18:00:00.0;684.1380;440.2430;281.6165;158.6265;541.1233
2016-06-26T18:00:00.0/2016-06-26T19:00:00.0;541.0951;321.5740;183.4611;138.1129;443.7397
2016-06-26T19:00:00.0/2016-06-26T20:00:00.0;343.1933;172.1425;78.1679;93.9746;289.1265
2016-06-26T20:00:00.0/2016-06-26T21:00:00.0;105.1470;36.0805;8.1696;27.9109;64.1114
2016-06-26T21:00:00.0/2016-06-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T22:00:00.0/2016-06-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-26T23:00:00.0/2016-06-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T00:00:00.0/2016-06-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T01:00:00.0/2016-06-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T02:00:00.0/2016-06-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T03:00:00.0/2016-06-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T04:00:00.0/2016-06-27T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T05:00:00.0/2016-06-27T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T06:00:00.0/2016-06-27T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T07:00:00.0/2016-06-27T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T08:00:00.0/2016-06-27T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T09:00:00.0/2016-06-27T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T10:00:00.0/2016-06-27T11:00:00.0;2.6050;0.6353;0.0608;0.5745;1.5462
2016-06-27T11:00:00.0/2016-06-27T12:00:00.0;163.6587;80.9187;49.5574;31.3613;339.5168
2016-06-27T12:00:00.0/2016-06-27T13:00:00.0;394.6411;246.1266;184.5279;61.5987;610.3464
2016-06-27T13:00:00.0/2016-06-27T14:00:00.0;580.7775;391.0279;306.2202;84.8077;693.4642
2016-06-27T14:00:00.0/2016-06-27T15:00:00.0;709.3828;493.0246;390.3682;102.6564;724.8192
2016-06-27T15:00:00.0/2016-06-27T16:00:00.0;771.6921;543.9908;433.6376;110.3532;740.2523
2016-06-27T16:00:00.0/2016-06-27T17:00:00.0;763.4585;538.8892;431.5658;107.3234;744.6686
2016-06-27T17:00:00.0/2016-06-27T18:00:00.0;685.2429;474.7130;375.1648;99.5481;720.7273
2016-06-27T18:00:00.0/2016-06-27T19:00:00.0;542.3761;357.9596;271.0929;86.8667;655.9844
2016-06-27T19:00:00.0/2016-06-27T20:00:00.0;344.5951;202.3490;136.8439;65.5051;511.9027
2016-06-27T20:00:00.0/2016-06-27T21:00:00.0;106.4592;45.7639;21.4783;24.2856;177.3566
2016-06-27T21:00:00.0/2016-06-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T22:00:00.0/2016-06-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-27T23:00:00.0/2016-06-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T00:00:00.0/2016-06-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T01:00:00.0/2016-06-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T02:00:00.0/2016-06-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T03:00:00.0/2016-06-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T04:00:00.0/2016-06-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T05:00:00.0/2016-06-28T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T06:00:00.0/2016-06-28T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T07:00:00.0/2016-06-28T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T08:00:00.0/2016-06-28T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T09:00:00.0/2016-06-28T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T10:00:00.0/2016-06-28T11:00:00.0;2.5677;0.6154;0.0318;0.5836;0.9019
2016-06-28T11:00:00.0/2016-06-28T12:00:00.0;163.4739;77.7325;40.6093;37.1231;273.2177
2016-06-28T12:00:00.0/2016-06-28T13:00:00.0;394.6575;239.3681;158.5625;80.8056;524.4053
2016-06-28T13:00:00.0/2016-06-28T14:00:00.0;581.0312;380.6722;260.9998;119.6724;590.8990
2016-06-28T14:00:00.0/2016-06-28T15:00:00.0;709.8940;478.8507;327.2917;151.5590;607.3930
2016-06-28T15:00:00.0/2016-06-28T16:00:00.0;772.4630;524.2938;351.6728;172.6211;599.7677
2016-06-28T16:00:00.0/2016-06-28T17:00:00.0;764.4735;512.1394;333.0490;179.0904;573.7077
2016-06-28T17:00:00.0/2016-06-28T18:00:00.0;686.4697;440.5762;267.3764;173.1998;511.9796
2016-06-28T18:00:00.0/2016-06-28T19:00:00.0;543.7677;319.3600;171.1394;148.2206;411.3778
2016-06-28T19:00:00.0/2016-06-28T20:00:00.0;346.0933;168.2953;69.2280;99.0673;253.0247
2016-06-28T20:00:00.0/2016-06-28T21:00:00.0;107.8448;35.4321;6.8704;28.5617;53.0023
2016-06-28T21:00:00.0/2016-06-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T22:00:00.0/2016-06-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-28T23:00:00.0/2016-06-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T00:00:00.0/2016-06-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T01:00:00.0/2016-06-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T02:00:00.0/2016-06-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T03:00:00.0/2016-06-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T04:00:00.0/2016-06-29T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T05:00:00.0/2016-06-29T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T06:00:00.0/2016-06-29T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T07:00:00.0/2016-06-29T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T08:00:00.0/2016-06-29T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T09:00:00.0/2016-06-29T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T10:00:00.0/2016-06-29T11:00:00.0;2.5437;0.5846;0.0193;0.5654;0.5759
2016-06-29T11:00:00.0/2016-06-29T12:00:00.0;163.3969;73.7261;35.2787;38.4474;233.8791
2016-06-29T12:00:00.0/2016-06-29T13:00:00.0;394.7935;230.2640;143.4124;86.8516;473.9928
2016-06-29T13:00:00.0/2016-06-29T14:00:00.0;581.4132;368.5679;238.4652;130.1026;539.4969
2016-06-29T14:00:00.0/2016-06-29T15:00:00.0;710.5378;464.8701;298.3547;166.5154;553.1309
2016-06-29T15:00:00.0/2016-06-29T16:00:00.0;773.3668;515.3463;335.8196;179.5267;571.8908
2016-06-29T16:00:00.0/2016-06-29T17:00:00.0;765.6173;514.2691;345.1311;169.1380;593.8545
2016-06-29T17:00:00.0/2016-06-29T18:00:00.0;687.8171;454.3692;306.5112;147.8579;586.6720
2016-06-29T18:00:00.0/2016-06-29T19:00:00.0;545.2684;340.6797;219.4803;121.1994;527.6600
2016-06-29T19:00:00.0/2016-06-29T20:00:00.0;347.6863;188.6466;103.7584;84.8883;382.2136
2016-06-29T20:00:00.0/2016-06-29T21:00:00.0;109.3583;42.0022;13.7731;28.2291;108.4089
2016-06-29T21:00:00.0/2016-06-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T22:00:00.0/2016-06-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-29T23:00:00.0/2016-06-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T00:00:00.0/2016-06-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T01:00:00.0/2016-06-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T02:00:00.0/2016-06-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T03:00:00.0/2016-06-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T04:00:00.0/2016-06-30T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T05:00:00.0/2016-06-30T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T06:00:00.0/2016-06-30T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T07:00:00.0/2016-06-30T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T08:00:00.0/2016-06-30T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T09:00:00.0/2016-06-30T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T10:00:00.0/2016-06-30T11:00:00.0;2.5333;0.5765;0.0133;0.5632;0.4122
2016-06-30T11:00:00.0/2016-06-30T12:00:00.0;163.4289;72.1134;31.4425;40.6709;206.4203
2016-06-30T12:00:00.0/2016-06-30T13:00:00.0;395.0501;234.0521;149.7121;84.3400;490.1934
2016-06-30T13:00:00.0/2016-06-30T14:00:00.0;581.9238;386.5637;282.4490;104.1147;636.9693
2016-06-30T14:00:00.0/2016-06-30T15:00:00.0;711.3143;496.9453;385.8843;111.0610;713.9647
2016-06-30T15:00:00.0/2016-06-30T16:00:00.0;774.4029;551.8450;439.6641;112.1808;747.8053
2016-06-30T16:00:00.0/2016-06-30T17:00:00.0;766.8889;546.1083;436.2534;109.8549;749.2622
2016-06-30T17:00:00.0/2016-06-30T18:00:00.0;689.2838;481.0285;378.4402;102.5883;722.6191
2016-06-30T18:00:00.0/2016-06-30T19:00:00.0;546.8765;362.5070;272.0653;90.4418;652.6274
2016-06-30T19:00:00.0/2016-06-30T20:00:00.0;349.3723;204.8440;135.9443;68.8997;501.1451
2016-06-30T20:00:00.0/2016-06-30T21:00:00.0;110.9136;47.4254;21.4027;26.0226;172.3571
2016-06-30T21:00:00.0/2016-06-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T22:00:00.0/2016-06-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-06-30T23:00:00.0/2016-07-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T00:00:00.0/2016-07-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T01:00:00.0/2016-07-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T02:00:00.0/2016-07-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T03:00:00.0/2016-07-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T04:00:00.0/2016-07-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T05:00:00.0/2016-07-01T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T06:00:00.0/2016-07-01T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T07:00:00.0/2016-07-01T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T08:00:00.0/2016-07-01T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T09:00:00.0/2016-07-01T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T10:00:00.0/2016-07-01T11:00:00.0;2.5365;0.5992;0.0185;0.5807;0.5648
2016-07-01T11:00:00.0/2016-07-01T12:00:00.0;163.5710;74.7923;34.2231;40.5692;226.7440
2016-07-01T12:00:00.0/2016-07-01T13:00:00.0;395.4280;238.5347;153.8974;84.6372;504.4286
2016-07-01T13:00:00.0/2016-07-01T14:00:00.0;582.5633;389.9924;281.9107;108.0817;635.3522
2016-07-01T14:00:00.0/2016-07-01T15:00:00.0;712.2235;498.5261;378.3511;120.1750;699.2385
2016-07-01T15:00:00.0/2016-07-01T16:00:00.0;775.5710;552.2362;427.4648;124.7713;725.9426
2016-07-01T16:00:00.0/2016-07-01T17:00:00.0;768.2875;545.9680;422.5913;123.3767;724.4341
2016-07-01T17:00:00.0/2016-07-01T18:00:00.0;690.8686;479.8324;363.7924;116.0399;692.9321
2016-07-01T18:00:00.0/2016-07-01T19:00:00.0;548.5904;359.9264;258.0577;101.8687;616.7747
2016-07-01T19:00:00.0/2016-07-01T20:00:00.0;351.1494;201.5116;125.4674;76.0442;459.0369
2016-07-01T20:00:00.0/2016-07-01T21:00:00.0;112.5782;46.2600;18.5688;27.6912;146.4294
2016-07-01T21:00:00.0/2016-07-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T22:00:00.0/2016-07-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-01T23:00:00.0/2016-07-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T00:00:00.0/2016-07-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T01:00:00.0/2016-07-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T02:00:00.0/2016-07-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T03:00:00.0/2016-07-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T04:00:00.0/2016-07-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T05:00:00.0/2016-07-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T06:00:00.0/2016-07-02T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T07:00:00.0/2016-07-02T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T08:00:00.0/2016-07-02T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T09:00:00.0/2016-07-02T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-07-02T10:00:00.0/2016-07-02T11:00:00.0;2.5536;0.5838;0.0149;0.5689;0.4570
2016-07-02T11:00:00.0/2016-07-02T12:00:00.0;163.8245;73.7219;33.8281;39.8938;221.6808
2016-07-02T12:00:00.0/2016-07-02T13:00:00.0;395.9280;236.2431;151.9875;84.2556;498.2916
2016-07-02T13:00:00.0/2016-07-02T14:00:00.0;583.3322;385.0400;271.7328;113.3071;611.8688
2016-07-02T14:00:00.0/2016-07-02T15:00:00.0;713.2650;491.4414;358.6131;132.8282;661.8888
2016-07-02T15:00:00.0/2016-07-02T16:00:00.0;776.8703;544.8298;403.3738;141.4560;683.8604
2016-07-02T16:00:00.0/2016-07-02T17:00:00.0;769.8118;539.6350;399.3645;140.2705;683.2422
2016-07-02T17:00:00.0/2016-07-02T18:00:00.0;692.5699;474.3910;342.4484;131.9426;650.5933
2016-07-02T18:00:00.0/2016-07-02T19:00:00.0;550.4083;355.2688;239.8704;115.3985;571.0912
2016-07-02T19:00:00.0/2016-07-02T20:00:00.0;353.0156;197.8954;113.0237;84.8717;410.1706
