Objeto,Procedencia,Fecha Medida,Hora Medida,Valor 
DACIDG01EAS,STC,12/08/2016,300,0
DACIDG01EAS,STC,12/08/2016,400,0
DACIDG01EAS,STC,12/08/2016,500,0
DACIDG01EAS,STC,12/08/2016,600,0
DACIDG01EAS,STC,12/08/2016,700,0
DACIDG01EAS,STC,12/08/2016,800,0.299
DACIDG01EAS,STC,12/08/2016,900,6.104
DACIDG01EAS,STC,12/08/2016,1000,12.744
DACIDG01EAS,STC,12/08/2016,1100,17.26
DACIDG01EAS,STC,12/08/2016,1200,19.692
DACIDG01EAS,STC,12/08/2016,1300,19.904
DACIDG01EAS,STC,12/08/2016,1400,19.901
DACIDG01EAS,STC,12/08/2016,1500,18.79
DACIDG01EAS,STC,12/08/2016,1600,15.686
DACIDG01EAS,STC,12/08/2016,1700,10.965
DACIDG01EAS,STC,12/08/2016,1800,4.218
DACIDG01EAS,STC,12/08/2016,1900,0.131
DACIDG01EAS,STC,12/08/2016,2000,0
DACIDG01EAS,STC,12/08/2016,2100,0
DACIDG01EAS,STC,12/08/2016,2200,0
DACIDG01EAS,STC,12/08/2016,2300,0
DACIDG01EAS,STC,12/08/2016,2400,0
DACIDG01EAS,STC,13/08/2016,100,0
DACIDG01EAS,STC,13/08/2016,200,0
DACIDG01EAS,STC,13/08/2016,300,0
DACIDG01EAS,STC,13/08/2016,400,0
DACIDG01EAS,STC,13/08/2016,500,0
DACIDG01EAS,STC,13/08/2016,600,0
DACIDG01EAS,STC,13/08/2016,700,0
DACIDG01EAS,STC,13/08/2016,800,0.408
DACIDG01EAS,STC,13/08/2016,900,5.751
DACIDG01EAS,STC,13/08/2016,1000,12.185
DACIDG01EAS,STC,13/08/2016,1100,16.685
DACIDG01EAS,STC,13/08/2016,1200,19.385
DACIDG01EAS,STC,13/08/2016,1300,19.906
DACIDG01EAS,STC,13/08/2016,1400,19.873
DACIDG01EAS,STC,13/08/2016,1500,18.341
DACIDG01EAS,STC,13/08/2016,1600,14.956
DACIDG01EAS,STC,13/08/2016,1700,9.985
DACIDG01EAS,STC,13/08/2016,1800,3.709
DACIDG01EAS,STC,13/08/2016,1900,0.092
DACIDG01EAS,STC,13/08/2016,2000,0
DACIDG01EAS,STC,13/08/2016,2100,0
DACIDG01EAS,STC,13/08/2016,2200,0
DACIDG01EAS,STC,13/08/2016,2300,0
DACIDG01EAS,STC,13/08/2016,2400,0
DACIDG01EAS,STC,14/08/2016,100,0
DACIDG01EAS,STC,14/08/2016,200,0
DACIDG01EAS,STC,14/08/2016,300,0
DACIDG01EAS,STC,14/08/2016,400,0
DACIDG01EAS,STC,14/08/2016,500,0
DACIDG01EAS,STC,14/08/2016,600,0
DACIDG01EAS,STC,14/08/2016,700,0
DACIDG01EAS,STC,14/08/2016,800,0.392
DACIDG01EAS,STC,14/08/2016,900,5.414
DACIDG01EAS,STC,14/08/2016,1000,9.216
DACIDG01EAS,STC,14/08/2016,1100,13.863
DACIDG01EAS,STC,14/08/2016,1200,17.55
DACIDG01EAS,STC,14/08/2016,1300,16.317
DACIDG01EAS,STC,14/08/2016,1400,19.455
DACIDG01EAS,STC,14/08/2016,1500,16.397
DACIDG01EAS,STC,14/08/2016,1600,9.83
DACIDG01EAS,STC,14/08/2016,1700,5.676
DACIDG01EAS,STC,14/08/2016,1800,2.763
DACIDG01EAS,STC,14/08/2016,1900,0.101
DACIDG01EAS,STC,14/08/2016,2000,0
DACIDG01EAS,STC,14/08/2016,2100,0
DACIDG01EAS,STC,14/08/2016,2200,0
DACIDG01EAS,STC,14/08/2016,2300,0
DACIDG01EAS,STC,14/08/2016,2400,0
DACIDG01EAS,STC,15/08/2016,100,0
DACIDG01EAS,STC,15/08/2016,200,0
DACIDG01EAS,STC,15/08/2016,300,0
DACIDG01EAS,STC,15/08/2016,400,0
DACIDG01EAS,STC,15/08/2016,500,0
DACIDG01EAS,STC,15/08/2016,600,0
DACIDG01EAS,STC,15/08/2016,700,0
DACIDG01EAS,STC,15/08/2016,800,0.352
DACIDG01EAS,STC,15/08/2016,900,3.738
DACIDG01EAS,STC,15/08/2016,1000,8.251
DACIDG01EAS,STC,15/08/2016,1100,12.515
DACIDG01EAS,STC,15/08/2016,1200,17.231
DACIDG01EAS,STC,15/08/2016,1300,18.083
DACIDG01EAS,STC,15/08/2016,1400,16.203
DACIDG01EAS,STC,15/08/2016,1500,14.149
DACIDG01EAS,STC,15/08/2016,1600,8.804
DACIDG01EAS,STC,15/08/2016,1700,8.233
DACIDG01EAS,STC,15/08/2016,1800,2.72
DACIDG01EAS,STC,15/08/2016,1900,0.166
DACIDG01EAS,STC,15/08/2016,2000,0
DACIDG01EAS,STC,15/08/2016,2100,0
DACIDG01EAS,STC,15/08/2016,2200,0
DACIDG01EAS,STC,15/08/2016,2300,0
DACIDG01EAS,STC,15/08/2016,2400,0
DACIDG01EAS,STC,16/08/2016,100,0
DACIDG01EAS,STC,16/08/2016,200,0
DACIDG01EAS,STC,16/08/2016,300,0
DACIDG01EAS,STC,16/08/2016,400,0
DACIDG01EAS,STC,16/08/2016,500,0
DACIDG01EAS,STC,16/08/2016,600,0
DACIDG01EAS,STC,16/08/2016,700,0
DACIDG01EAS,STC,16/08/2016,800,0.325
DACIDG01EAS,STC,16/08/2016,900,4.523
DACIDG01EAS,STC,16/08/2016,1000,10.2
DACIDG01EAS,STC,16/08/2016,1100,15.173
DACIDG01EAS,STC,16/08/2016,1200,18.193
DACIDG01EAS,STC,16/08/2016,1300,19.76
DACIDG01EAS,STC,16/08/2016,1400,19.716
DACIDG01EAS,STC,16/08/2016,1500,17.676
DACIDG01EAS,STC,16/08/2016,1600,13.556
DACIDG01EAS,STC,16/08/2016,1700,8.921
DACIDG01EAS,STC,16/08/2016,1800,3.246
DACIDG01EAS,STC,16/08/2016,1900,0.119
DACIDG01EAS,STC,16/08/2016,2000,0
DACIDG01EAS,STC,16/08/2016,2100,0
DACIDG01EAS,STC,16/08/2016,2200,0
DACIDG01EAS,STC,16/08/2016,2300,0
DACIDG01EAS,STC,16/08/2016,2400,0
DACIDG01EAS,STC,17/08/2016,100,0
DACIDG01EAS,STC,17/08/2016,200,0
DACIDG01EAS,STC,17/08/2016,300,0
DACIDG01EAS,STC,17/08/2016,400,0
DACIDG01EAS,STC,17/08/2016,500,0
DACIDG01EAS,STC,17/08/2016,600,0
DACIDG01EAS,STC,17/08/2016,700,0
DACIDG01EAS,STC,17/08/2016,800,0.31
DACIDG01EAS,STC,17/08/2016,900,5.318
DACIDG01EAS,STC,17/08/2016,1000,12.357
DACIDG01EAS,STC,17/08/2016,1100,17.716
DACIDG01EAS,STC,17/08/2016,1200,19.883
DACIDG01EAS,STC,17/08/2016,1300,19.904
DACIDG01EAS,STC,17/08/2016,1400,19.852
DACIDG01EAS,STC,17/08/2016,1500,19.703
DACIDG01EAS,STC,17/08/2016,1600,16.865
DACIDG01EAS,STC,17/08/2016,1700,11.735
DACIDG01EAS,STC,17/08/2016,1800,4.866
DACIDG01EAS,STC,17/08/2016,1900,0.194
DACIDG01EAS,STC,17/08/2016,2000,0
DACIDG01EAS,STC,17/08/2016,2100,0
DACIDG01EAS,STC,17/08/2016,2200,0
DACIDG01EAS,STC,17/08/2016,2300,0
DACIDG01EAS,STC,17/08/2016,2400,0
DACIDG01EAS,STC,18/08/2016,100,0
DACIDG01EAS,STC,18/08/2016,200,0
DACIDG01EAS,STC,18/08/2016,300,0
DACIDG01EAS,STC,18/08/2016,400,0
DACIDG01EAS,STC,18/08/2016,500,0
DACIDG01EAS,STC,18/08/2016,600,0
DACIDG01EAS,STC,18/08/2016,700,0
DACIDG01EAS,STC,18/08/2016,800,0.68
DACIDG01EAS,STC,18/08/2016,900,7.004
DACIDG01EAS,STC,18/08/2016,1000,13.409
DACIDG01EAS,STC,18/08/2016,1100,17.336
DACIDG01EAS,STC,18/08/2016,1200,18.403
DACIDG01EAS,STC,18/08/2016,1300,19.686
DACIDG01EAS,STC,18/08/2016,1400,19.723
DACIDG01EAS,STC,18/08/2016,1500,19.454
DACIDG01EAS,STC,18/08/2016,1600,16.374
DACIDG01EAS,STC,18/08/2016,1700,11.378
DACIDG01EAS,STC,18/08/2016,1800,4.135
DACIDG01EAS,STC,18/08/2016,1900,0.078
DACIDG01EAS,STC,18/08/2016,2000,0
DACIDG01EAS,STC,18/08/2016,2100,0
DACIDG01EAS,STC,18/08/2016,2200,0
DACIDG01EAS,STC,18/08/2016,2300,0
DACIDG01EAS,STC,18/08/2016,2400,0
DACIDG01EAS,STC,19/08/2016,100,0
DACIDG01EAS,STC,19/08/2016,200,0
DACIDG01EAS,STC,19/08/2016,300,0
DACIDG01EAS,STC,19/08/2016,400,0
DACIDG01EAS,STC,19/08/2016,500,0
DACIDG01EAS,STC,19/08/2016,600,0
DACIDG01EAS,STC,19/08/2016,700,0
DACIDG01EAS,STC,19/08/2016,800,0.724
DACIDG01EAS,STC,19/08/2016,900,7.072
DACIDG01EAS,STC,19/08/2016,1000,13.474
DACIDG01EAS,STC,19/08/2016,1100,18.039
DACIDG01EAS,STC,19/08/2016,1200,19.826
DACIDG01EAS,STC,19/08/2016,1300,19.91
DACIDG01EAS,STC,19/08/2016,1400,17.991
DACIDG01EAS,STC,19/08/2016,1500,11.355
DACIDG01EAS,STC,19/08/2016,1600,6.21
DACIDG01EAS,STC,19/08/2016,1700,5.932
DACIDG01EAS,STC,19/08/2016,1800,2.985
DACIDG01EAS,STC,19/08/2016,1900,0.162
DACIDG01EAS,STC,19/08/2016,2000,0
DACIDG01EAS,STC,19/08/2016,2100,0
DACIDG01EAS,STC,19/08/2016,2200,0
DACIDG01EAS,STC,19/08/2016,2300,0
DACIDG01EAS,STC,19/08/2016,2400,0
DACIDG01EAS,STC,20/08/2016,100,0
DACIDG01EAS,STC,20/08/2016,200,0
DACIDG01EAS,STC,20/08/2016,300,0
DACIDG01EAS,STC,20/08/2016,400,0
DACIDG01EAS,STC,20/08/2016,500,0
DACIDG01EAS,STC,20/08/2016,600,0
DACIDG01EAS,STC,20/08/2016,700,0
DACIDG01EAS,STC,20/08/2016,800,0.217
DACIDG01EAS,STC,20/08/2016,900,1.355
DACIDG01EAS,STC,20/08/2016,1000,3.68
DACIDG01EAS,STC,20/08/2016,1100,5.362
DACIDG01EAS,STC,20/08/2016,1200,9.317
DACIDG01EAS,STC,20/08/2016,1300,11.878
DACIDG01EAS,STC,20/08/2016,1400,8.313
DACIDG01EAS,STC,20/08/2016,1500,11.229
DACIDG01EAS,STC,20/08/2016,1600,10.786
DACIDG01EAS,STC,20/08/2016,1700,7.721
DACIDG01EAS,STC,20/08/2016,1800,4.36
DACIDG01EAS,STC,20/08/2016,1900,0.307
DACIDG01EAS,STC,20/08/2016,2000,0
DACIDG01EAS,STC,20/08/2016,2100,0
DACIDG01EAS,STC,20/08/2016,2200,0
DACIDG01EAS,STC,20/08/2016,2300,0
DACIDG01EAS,STC,20/08/2016,2400,0
DACIDG01EAS,STC,21/08/2016,100,0
DACIDG01EAS,STC,21/08/2016,200,0
DACIDG01EAS,STC,21/08/2016,300,0
DACIDG01EAS,STC,21/08/2016,400,0
DACIDG01EAS,STC,21/08/2016,500,0
DACIDG01EAS,STC,21/08/2016,600,0
DACIDG01EAS,STC,21/08/2016,700,0
DACIDG01EAS,STC,21/08/2016,800,0.827
DACIDG01EAS,STC,21/08/2016,900,3.118
DACIDG01EAS,STC,21/08/2016,1000,0
DACIDG01EAS,STC,21/08/2016,1100,0
DACIDG01EAS,STC,21/08/2016,1200,0
DACIDG01EAS,STC,21/08/2016,1300,0.898
DACIDG01EAS,STC,21/08/2016,1400,19.594
DACIDG01EAS,STC,21/08/2016,1500,19.751
DACIDG01EAS,STC,21/08/2016,1600,17.199
DACIDG01EAS,STC,21/08/2016,1700,12.088
DACIDG01EAS,STC,21/08/2016,1800,5.325
DACIDG01EAS,STC,21/08/2016,1900,0.233
DACIDG01EAS,STC,21/08/2016,2000,0
DACIDG01EAS,STC,21/08/2016,2100,0
DACIDG01EAS,STC,21/08/2016,2200,0
DACIDG01EAS,STC,21/08/2016,2300,0
DACIDG01EAS,STC,21/08/2016,2400,0
DACIDG01EAS,STC,22/08/2016,100,0
DACIDG01EAS,STC,22/08/2016,200,0
DACIDG01EAS,STC,22/08/2016,300,0
DACIDG01EAS,STC,22/08/2016,400,0
DACIDG01EAS,STC,22/08/2016,500,0
DACIDG01EAS,STC,22/08/2016,600,0
DACIDG01EAS,STC,22/08/2016,700,0
DACIDG01EAS,STC,22/08/2016,800,0.996
DACIDG01EAS,STC,22/08/2016,900,3.004
DACIDG01EAS,STC,22/08/2016,1000,1.634
DACIDG01EAS,STC,22/08/2016,1100,9.837
DACIDG01EAS,STC,22/08/2016,1200,19.709
DACIDG01EAS,STC,22/08/2016,1300,19.849
DACIDG01EAS,STC,22/08/2016,1400,19.904
DACIDG01EAS,STC,22/08/2016,1500,19.266
DACIDG01EAS,STC,22/08/2016,1600,16.347
DACIDG01EAS,STC,22/08/2016,1700,11.488
DACIDG01EAS,STC,22/08/2016,1800,5.004
DACIDG01EAS,STC,22/08/2016,1900,0.224
DACIDG01EAS,STC,22/08/2016,2000,0
DACIDG01EAS,STC,22/08/2016,2100,0
DACIDG01EAS,STC,22/08/2016,2200,0
DACIDG01EAS,STC,22/08/2016,2300,0
DACIDG01EAS,STC,22/08/2016,2400,0
DACIDG01EAS,STC,23/08/2016,100,0
DACIDG01EAS,STC,23/08/2016,200,0
DACIDG01EAS,STC,23/08/2016,300,0
DACIDG01EAS,STC,23/08/2016,400,0
DACIDG01EAS,STC,23/08/2016,500,0
DACIDG01EAS,STC,23/08/2016,600,0
DACIDG01EAS,STC,23/08/2016,700,0
DACIDG01EAS,STC,23/08/2016,800,0.933
DACIDG01EAS,STC,23/08/2016,900,4.082
DACIDG01EAS,STC,23/08/2016,1000,12.989
DACIDG01EAS,STC,23/08/2016,1100,17.925
DACIDG01EAS,STC,23/08/2016,1200,19.853
DACIDG01EAS,STC,23/08/2016,1300,19.903
DACIDG01EAS,STC,23/08/2016,1400,19.903
DACIDG01EAS,STC,23/08/2016,1500,19.531
DACIDG01EAS,STC,23/08/2016,1600,16.554
DACIDG01EAS,STC,23/08/2016,1700,11.552
DACIDG01EAS,STC,23/08/2016,1800,5.112
DACIDG01EAS,STC,23/08/2016,1900,0.247
DACIDG01EAS,STC,23/08/2016,2000,0
DACIDG01EAS,STC,23/08/2016,2100,0
DACIDG01EAS,STC,23/08/2016,2200,0
DACIDG01EAS,STC,23/08/2016,2300,0
DACIDG01EAS,STC,23/08/2016,2400,0
DACIDG01EAS,STC,24/08/2016,100,0
DACIDG01EAS,STC,24/08/2016,200,0
DACIDG01EAS,STC,24/08/2016,300,0
DACIDG01EAS,STC,24/08/2016,400,0
DACIDG01EAS,STC,24/08/2016,500,0
DACIDG01EAS,STC,24/08/2016,600,0
DACIDG01EAS,STC,24/08/2016,700,0
DACIDG01EAS,STC,24/08/2016,800,1.116
DACIDG01EAS,STC,24/08/2016,900,7.538
DACIDG01EAS,STC,24/08/2016,1000,13.836
DACIDG01EAS,STC,24/08/2016,1100,18.135
DACIDG01EAS,STC,24/08/2016,1200,19.643
DACIDG01EAS,STC,24/08/2016,1300,19.878
DACIDG01EAS,STC,24/08/2016,1400,19.766
DACIDG01EAS,STC,24/08/2016,1500,19.06
DACIDG01EAS,STC,24/08/2016,1600,15.494
DACIDG01EAS,STC,24/08/2016,1700,10.798
DACIDG01EAS,STC,24/08/2016,1800,3.304
DACIDG01EAS,STC,24/08/2016,1900,0.193
DACIDG01EAS,STC,24/08/2016,2000,0
DACIDG01EAS,STC,24/08/2016,2100,0
DACIDG01EAS,STC,24/08/2016,2200,0
DACIDG01EAS,STC,24/08/2016,2300,0
DACIDG01EAS,STC,24/08/2016,2400,0
DACIDG01EAS,STC,25/08/2016,100,0
DACIDG01EAS,STC,25/08/2016,200,0
DACIDG01EAS,STC,25/08/2016,300,0
DACIDG01EAS,STC,25/08/2016,400,0
DACIDG01EAS,STC,25/08/2016,500,0
DACIDG01EAS,STC,25/08/2016,600,0
DACIDG01EAS,STC,25/08/2016,700,0
DACIDG01EAS,STC,25/08/2016,800,1.012
DACIDG01EAS,STC,25/08/2016,900,6.914
DACIDG01EAS,STC,25/08/2016,1000,12.545
DACIDG01EAS,STC,25/08/2016,1100,16.998
DACIDG01EAS,STC,25/08/2016,1200,19.516
DACIDG01EAS,STC,25/08/2016,1300,19.909
DACIDG01EAS,STC,25/08/2016,1400,19.874
DACIDG01EAS,STC,25/08/2016,1500,18.544
DACIDG01EAS,STC,25/08/2016,1600,15.422
DACIDG01EAS,STC,25/08/2016,1700,10.423
DACIDG01EAS,STC,25/08/2016,1800,4.082
DACIDG01EAS,STC,25/08/2016,1900,0.192
DACIDG01EAS,STC,25/08/2016,2000,0
DACIDG01EAS,STC,25/08/2016,2100,0
DACIDG01EAS,STC,25/08/2016,2200,0
DACIDG01EAS,STC,25/08/2016,2300,0
DACIDG01EAS,STC,25/08/2016,2400,0
DACIDG01EAS,STC,26/08/2016,100,0
DACIDG01EAS,STC,26/08/2016,200,0
DACIDG01EAS,STC,26/08/2016,300,0
DACIDG01EAS,STC,26/08/2016,400,0
DACIDG01EAS,STC,26/08/2016,500,0
DACIDG01EAS,STC,26/08/2016,600,0
DACIDG01EAS,STC,26/08/2016,700,0
DACIDG01EAS,STC,26/08/2016,800,0.631
DACIDG01EAS,STC,26/08/2016,900,4.826
DACIDG01EAS,STC,26/08/2016,1000,10.175
DACIDG01EAS,STC,26/08/2016,1100,13.675
DACIDG01EAS,STC,26/08/2016,1200,16.562
DACIDG01EAS,STC,26/08/2016,1300,18.328
DACIDG01EAS,STC,26/08/2016,1400,17.794
DACIDG01EAS,STC,26/08/2016,1500,15.859
DACIDG01EAS,STC,26/08/2016,1600,12.681
DACIDG01EAS,STC,26/08/2016,1700,8.16
DACIDG01EAS,STC,26/08/2016,1800,3.118
DACIDG01EAS,STC,26/08/2016,1900,0.144
DACIDG01EAS,STC,26/08/2016,2000,0
DACIDG01EAS,STC,26/08/2016,2100,0
DACIDG01EAS,STC,26/08/2016,2200,0
DACIDG01EAS,STC,26/08/2016,2300,0
DACIDG01EAS,STC,26/08/2016,2400,0
DACIDG01EAS,STC,27/08/2016,100,0
DACIDG01EAS,STC,27/08/2016,200,0
DACIDG01EAS,STC,27/08/2016,300,0
DACIDG01EAS,STC,27/08/2016,400,0
DACIDG01EAS,STC,27/08/2016,500,0
DACIDG01EAS,STC,27/08/2016,600,0
DACIDG01EAS,STC,27/08/2016,700,0
DACIDG01EAS,STC,27/08/2016,800,0.359
DACIDG01EAS,STC,27/08/2016,900,2.585
DACIDG01EAS,STC,27/08/2016,1000,5.591
DACIDG01EAS,STC,27/08/2016,1100,3.098
DACIDG01EAS,STC,27/08/2016,1200,1.776
DACIDG01EAS,STC,27/08/2016,1300,5.521
DACIDG01EAS,STC,27/08/2016,1400,6.33
DACIDG01EAS,STC,27/08/2016,1500,7.746
DACIDG01EAS,STC,27/08/2016,1600,9.211
DACIDG01EAS,STC,27/08/2016,1700,4.799
DACIDG01EAS,STC,27/08/2016,1800,1.649
DACIDG01EAS,STC,27/08/2016,1900,0.098
DACIDG01EAS,STC,27/08/2016,2000,0
DACIDG01EAS,STC,27/08/2016,2100,0
DACIDG01EAS,STC,27/08/2016,2200,0
DACIDG01EAS,STC,27/08/2016,2300,0
DACIDG01EAS,STC,27/08/2016,2400,0
DACIDG01EAS,STC,28/08/2016,100,0
DACIDG01EAS,STC,28/08/2016,200,0
DACIDG01EAS,STC,28/08/2016,300,0
DACIDG01EAS,STC,28/08/2016,400,0
DACIDG01EAS,STC,28/08/2016,500,0
DACIDG01EAS,STC,28/08/2016,600,0
DACIDG01EAS,STC,28/08/2016,700,0
DACIDG01EAS,STC,28/08/2016,800,0
DACIDG01EAS,STC,28/08/2016,900,0.066
DACIDG01EAS,STC,28/08/2016,1000,0.225
DACIDG01EAS,STC,28/08/2016,1100,0.663
DACIDG01EAS,STC,28/08/2016,1200,1.055
DACIDG01EAS,STC,28/08/2016,1300,1.278
DACIDG01EAS,STC,28/08/2016,1400,1.164
DACIDG01EAS,STC,28/08/2016,1500,1.421
DACIDG01EAS,STC,28/08/2016,1600,1.766
DACIDG01EAS,STC,28/08/2016,1700,1.787
DACIDG01EAS,STC,28/08/2016,1800,0.556
DACIDG01EAS,STC,28/08/2016,1900,0.032
DACIDG01EAS,STC,28/08/2016,2000,0
DACIDG01EAS,STC,28/08/2016,2100,0
DACIDG01EAS,STC,28/08/2016,2200,0
DACIDG01EAS,STC,28/08/2016,2300,0
DACIDG01EAS,STC,28/08/2016,2400,0
DACIDG01EAS,STC,29/08/2016,100,0
DACIDG01EAS,STC,29/08/2016,200,0
DACIDG01EAS,STC,29/08/2016,300,0
DACIDG01EAS,STC,29/08/2016,400,0
DACIDG01EAS,STC,29/08/2016,500,0
DACIDG01EAS,STC,29/08/2016,600,0
DACIDG01EAS,STC,29/08/2016,700,0
DACIDG01EAS,STC,29/08/2016,800,0.066
DACIDG01EAS,STC,29/08/2016,900,0.819
DACIDG01EAS,STC,29/08/2016,1000,0.826
DACIDG01EAS,STC,29/08/2016,1100,1.548
DACIDG01EAS,STC,29/08/2016,1200,2.361
DACIDG01EAS,STC,29/08/2016,1300,3.597
DACIDG01EAS,STC,29/08/2016,1400,1.562
DACIDG01EAS,STC,29/08/2016,1500,1.287
DACIDG01EAS,STC,29/08/2016,1600,1.272
DACIDG01EAS,STC,29/08/2016,1700,0.856
DACIDG01EAS,STC,29/08/2016,1800,0.444
DACIDG01EAS,STC,29/08/2016,1900,0.03
DACIDG01EAS,STC,29/08/2016,2000,0
DACIDG01EAS,STC,29/08/2016,2100,0
DACIDG01EAS,STC,29/08/2016,2200,0
DACIDG01EAS,STC,29/08/2016,2300,0
DACIDG01EAS,STC,29/08/2016,2400,0
DACIDG01EAS,STC,30/08/2016,100,0
DACIDG01EAS,STC,30/08/2016,200,0
DACIDG01EAS,STC,30/08/2016,300,0
DACIDG01EAS,STC,30/08/2016,400,0
DACIDG01EAS,STC,30/08/2016,500,0
DACIDG01EAS,STC,30/08/2016,600,0
DACIDG01EAS,STC,30/08/2016,700,0
DACIDG01EAS,STC,30/08/2016,800,0.264
DACIDG01EAS,STC,30/08/2016,900,2.034
DACIDG01EAS,STC,30/08/2016,1000,4.737
DACIDG01EAS,STC,30/08/2016,1100,4.822
DACIDG01EAS,STC,30/08/2016,1200,5.107
DACIDG01EAS,STC,30/08/2016,1300,6.649
DACIDG01EAS,STC,30/08/2016,1400,7.577
DACIDG01EAS,STC,30/08/2016,1500,6.705
DACIDG01EAS,STC,30/08/2016,1600,4.194
DACIDG01EAS,STC,30/08/2016,1700,3.876
DACIDG01EAS,STC,30/08/2016,1800,0.885
DACIDG01EAS,STC,30/08/2016,1900,0.174
DACIDG01EAS,STC,30/08/2016,2000,0
DACIDG01EAS,STC,30/08/2016,2100,0
DACIDG01EAS,STC,30/08/2016,2200,0
DACIDG01EAS,STC,30/08/2016,2300,0
DACIDG01EAS,STC,30/08/2016,2400,0
DACIDG01EAS,STC,31/08/2016,100,0
DACIDG01EAS,STC,31/08/2016,200,0
DACIDG01EAS,STC,31/08/2016,300,0
DACIDG01EAS,STC,31/08/2016,400,0
DACIDG01EAS,STC,31/08/2016,500,0
DACIDG01EAS,STC,31/08/2016,600,0
DACIDG01EAS,STC,31/08/2016,700,0
DACIDG01EAS,STC,31/08/2016,800,1.025
DACIDG01EAS,STC,31/08/2016,900,6.79
DACIDG01EAS,STC,31/08/2016,1000,12.585
DACIDG01EAS,STC,31/08/2016,1100,16.629
DACIDG01EAS,STC,31/08/2016,1200,17.422
DACIDG01EAS,STC,31/08/2016,1300,16.462
DACIDG01EAS,STC,31/08/2016,1400,17.246
DACIDG01EAS,STC,31/08/2016,1500,18.041
DACIDG01EAS,STC,31/08/2016,1600,14.169
DACIDG01EAS,STC,31/08/2016,1700,8.902
DACIDG01EAS,STC,31/08/2016,1800,4.787
DACIDG01EAS,STC,31/08/2016,1900,0.329
DACIDG01EAS,STC,31/08/2016,2000,0
DACIDG01EAS,STC,31/08/2016,2100,0
DACIDG01EAS,STC,31/08/2016,2200,0
DACIDG01EAS,STC,31/08/2016,2300,0
DACIDG01EAS,STC,31/08/2016,2400,0
DACIDG01EAS,STC,01/09/2016,100,0
DACIDG01EAS,STC,01/09/2016,200,0
DACIDG01EAS,STC,01/09/2016,300,0
DACIDG01EAS,STC,01/09/2016,400,0
DACIDG01EAS,STC,01/09/2016,500,0
DACIDG01EAS,STC,01/09/2016,600,0
DACIDG01EAS,STC,01/09/2016,700,0
DACIDG01EAS,STC,01/09/2016,800,1.221
DACIDG01EAS,STC,01/09/2016,900,6.193
DACIDG01EAS,STC,01/09/2016,1000,12.945
DACIDG01EAS,STC,01/09/2016,1100,16.869
DACIDG01EAS,STC,01/09/2016,1200,18.411
DACIDG01EAS,STC,01/09/2016,1300,19.503
DACIDG01EAS,STC,01/09/2016,1400,12.636
DACIDG01EAS,STC,01/09/2016,1500,6.337
DACIDG01EAS,STC,01/09/2016,1600,3.77
DACIDG01EAS,STC,01/09/2016,1700,6.451
DACIDG01EAS,STC,01/09/2016,1800,1.17
DACIDG01EAS,STC,01/09/2016,1900,0.146
DACIDG01EAS,STC,01/09/2016,2000,0
DACIDG01EAS,STC,01/09/2016,2100,0
DACIDG01EAS,STC,01/09/2016,2200,0
DACIDG01EAS,STC,01/09/2016,2300,0
DACIDG01EAS,STC,01/09/2016,2400,0
DACIDG01EAS,STC,02/09/2016,100,0
DACIDG01EAS,STC,02/09/2016,200,0
DACIDG01EAS,STC,02/09/2016,300,0
DACIDG01EAS,STC,02/09/2016,400,0
DACIDG01EAS,STC,02/09/2016,500,0
DACIDG01EAS,STC,02/09/2016,600,0
DACIDG01EAS,STC,02/09/2016,700,0
DACIDG01EAS,STC,02/09/2016,800,0.036
DACIDG01EAS,STC,02/09/2016,900,0.206
DACIDG01EAS,STC,02/09/2016,1000,0.419
DACIDG01EAS,STC,02/09/2016,1100,0.871
DACIDG01EAS,STC,02/09/2016,1200,1.019
DACIDG01EAS,STC,02/09/2016,1300,1.669
DACIDG01EAS,STC,02/09/2016,1400,1.52
DACIDG01EAS,STC,02/09/2016,1500,1.516
DACIDG01EAS,STC,02/09/2016,1600,1.51
DACIDG01EAS,STC,02/09/2016,1700,0.953
DACIDG01EAS,STC,02/09/2016,1800,0.51
DACIDG01EAS,STC,02/09/2016,1900,0.011
DACIDG01EAS,STC,02/09/2016,2000,0
DACIDG01EAS,STC,02/09/2016,2100,0
DACIDG01EAS,STC,02/09/2016,2200,0
DACIDG01EAS,STC,02/09/2016,2300,0
DACIDG01EAS,STC,02/09/2016,2400,0
DACIDG01EAS,STC,03/09/2016,100,0
DACIDG01EAS,STC,03/09/2016,200,0
DACIDG01EAS,STC,03/09/2016,300,0
DACIDG01EAS,STC,03/09/2016,400,0
DACIDG01EAS,STC,03/09/2016,500,0
DACIDG01EAS,STC,03/09/2016,600,0
DACIDG01EAS,STC,03/09/2016,700,0
DACIDG01EAS,STC,03/09/2016,800,0.066
DACIDG01EAS,STC,03/09/2016,900,1.106
DACIDG01EAS,STC,03/09/2016,1000,1.994
DACIDG01EAS,STC,03/09/2016,1100,3.81
DACIDG01EAS,STC,03/09/2016,1200,3.94
DACIDG01EAS,STC,03/09/2016,1300,4.955
DACIDG01EAS,STC,03/09/2016,1400,5.04
DACIDG01EAS,STC,03/09/2016,1500,2.963
DACIDG01EAS,STC,03/09/2016,1600,2.049
DACIDG01EAS,STC,03/09/2016,1700,1.21
DACIDG01EAS,STC,03/09/2016,1800,0.305
DACIDG01EAS,STC,03/09/2016,1900,0.012
