Objeto,Procedencia,Fecha Medida,Hora Medida,Valor 
DSRADG01EAS,STC,13/07/2016,500,0
DSRADG01EAS,STC,13/07/2016,600,0
DSRADG01EAS,STC,13/07/2016,700,0
DSRADG01EAS,STC,13/07/2016,800,0.002
DSRADG01EAS,STC,13/07/2016,900,0.274
DSRADG01EAS,STC,13/07/2016,1000,0.759
DSRADG01EAS,STC,13/07/2016,1100,2.016
DSRADG01EAS,STC,13/07/2016,1200,2.619
DSRADG01EAS,STC,13/07/2016,1300,3.849
DSRADG01EAS,STC,13/07/2016,1400,1.183
DSRADG01EAS,STC,13/07/2016,1500,1.824
DSRADG01EAS,STC,13/07/2016,1600,1.056
DSRADG01EAS,STC,13/07/2016,1700,1.148
DSRADG01EAS,STC,13/07/2016,1800,0.396
DSRADG01EAS,STC,13/07/2016,1900,0
DSRADG01EAS,STC,13/07/2016,2000,0
DSRADG01EAS,STC,13/07/2016,2100,0
DSRADG01EAS,STC,13/07/2016,2200,0
DSRADG01EAS,STC,13/07/2016,2300,0
DSRADG01EAS,STC,13/07/2016,2400,0
DSRADG01EAS,STC,14/07/2016,100,0
DSRADG01EAS,STC,14/07/2016,200,0
DSRADG01EAS,STC,14/07/2016,300,0
DSRADG01EAS,STC,14/07/2016,400,0
DSRADG01EAS,STC,14/07/2016,500,0
DSRADG01EAS,STC,14/07/2016,600,0
DSRADG01EAS,STC,14/07/2016,700,0
DSRADG01EAS,STC,14/07/2016,800,0
DSRADG01EAS,STC,14/07/2016,900,0.154
DSRADG01EAS,STC,14/07/2016,1000,0.964
DSRADG01EAS,STC,14/07/2016,1100,3.765
DSRADG01EAS,STC,14/07/2016,1200,4.352
DSRADG01EAS,STC,14/07/2016,1300,3.443
DSRADG01EAS,STC,14/07/2016,1400,1.601
DSRADG01EAS,STC,14/07/2016,1500,0.463
DSRADG01EAS,STC,14/07/2016,1600,0.181
DSRADG01EAS,STC,14/07/2016,1700,0.089
DSRADG01EAS,STC,14/07/2016,1800,0.066
DSRADG01EAS,STC,14/07/2016,1900,0
DSRADG01EAS,STC,14/07/2016,2000,0
DSRADG01EAS,STC,14/07/2016,2100,0
DSRADG01EAS,STC,14/07/2016,2200,0
DSRADG01EAS,STC,14/07/2016,2300,0
DSRADG01EAS,STC,14/07/2016,2400,0
DSRADG01EAS,STC,15/07/2016,100,0
DSRADG01EAS,STC,15/07/2016,200,0
DSRADG01EAS,STC,15/07/2016,300,0
DSRADG01EAS,STC,15/07/2016,400,0
DSRADG01EAS,STC,15/07/2016,500,0
DSRADG01EAS,STC,15/07/2016,600,0
DSRADG01EAS,STC,15/07/2016,700,0
DSRADG01EAS,STC,15/07/2016,800,0
DSRADG01EAS,STC,15/07/2016,900,0.035
DSRADG01EAS,STC,15/07/2016,1000,0.309
DSRADG01EAS,STC,15/07/2016,1100,0.628
DSRADG01EAS,STC,15/07/2016,1200,1.269
DSRADG01EAS,STC,15/07/2016,1300,3.864
DSRADG01EAS,STC,15/07/2016,1400,5.058
DSRADG01EAS,STC,15/07/2016,1500,4.244
DSRADG01EAS,STC,15/07/2016,1600,2.98
DSRADG01EAS,STC,15/07/2016,1700,1.614
DSRADG01EAS,STC,15/07/2016,1800,0.677
DSRADG01EAS,STC,15/07/2016,1900,0
DSRADG01EAS,STC,15/07/2016,2000,0
DSRADG01EAS,STC,15/07/2016,2100,0
DSRADG01EAS,STC,15/07/2016,2200,0
DSRADG01EAS,STC,15/07/2016,2300,0
DSRADG01EAS,STC,15/07/2016,2400,0
DSRADG01EAS,STC,16/07/2016,100,0
DSRADG01EAS,STC,16/07/2016,200,0
DSRADG01EAS,STC,16/07/2016,300,0
DSRADG01EAS,STC,16/07/2016,400,0
DSRADG01EAS,STC,16/07/2016,500,0
DSRADG01EAS,STC,16/07/2016,600,0
DSRADG01EAS,STC,16/07/2016,700,0
DSRADG01EAS,STC,16/07/2016,800,0
DSRADG01EAS,STC,16/07/2016,900,0.069
DSRADG01EAS,STC,16/07/2016,1000,0.317
DSRADG01EAS,STC,16/07/2016,1100,0.481
DSRADG01EAS,STC,16/07/2016,1200,1.607
DSRADG01EAS,STC,16/07/2016,1300,2.014
DSRADG01EAS,STC,16/07/2016,1400,3.267
DSRADG01EAS,STC,16/07/2016,1500,3.152
DSRADG01EAS,STC,16/07/2016,1600,2.849
DSRADG01EAS,STC,16/07/2016,1700,2.033
DSRADG01EAS,STC,16/07/2016,1800,0.871
DSRADG01EAS,STC,16/07/2016,1900,0
DSRADG01EAS,STC,16/07/2016,2000,0
DSRADG01EAS,STC,16/07/2016,2100,0
DSRADG01EAS,STC,16/07/2016,2200,0
DSRADG01EAS,STC,16/07/2016,2300,0
DSRADG01EAS,STC,16/07/2016,2400,0
DSRADG01EAS,STC,17/07/2016,100,0
DSRADG01EAS,STC,17/07/2016,200,0
DSRADG01EAS,STC,17/07/2016,300,0
DSRADG01EAS,STC,17/07/2016,400,0
DSRADG01EAS,STC,17/07/2016,500,0
DSRADG01EAS,STC,17/07/2016,600,0
DSRADG01EAS,STC,17/07/2016,700,0
DSRADG01EAS,STC,17/07/2016,800,0.004
DSRADG01EAS,STC,17/07/2016,900,0.799
DSRADG01EAS,STC,17/07/2016,1000,2.954
DSRADG01EAS,STC,17/07/2016,1100,4.307
DSRADG01EAS,STC,17/07/2016,1200,4.848
DSRADG01EAS,STC,17/07/2016,1300,5.812
DSRADG01EAS,STC,17/07/2016,1400,5.826
DSRADG01EAS,STC,17/07/2016,1500,5.679
DSRADG01EAS,STC,17/07/2016,1600,4.713
DSRADG01EAS,STC,17/07/2016,1700,2.925
DSRADG01EAS,STC,17/07/2016,1800,0.773
DSRADG01EAS,STC,17/07/2016,1900,0.002
DSRADG01EAS,STC,17/07/2016,2000,0
DSRADG01EAS,STC,17/07/2016,2100,0
DSRADG01EAS,STC,17/07/2016,2200,0
DSRADG01EAS,STC,17/07/2016,2300,0
DSRADG01EAS,STC,17/07/2016,2400,0
DSRADG01EAS,STC,18/07/2016,100,0
DSRADG01EAS,STC,18/07/2016,200,0
DSRADG01EAS,STC,18/07/2016,300,0
DSRADG01EAS,STC,18/07/2016,400,0
DSRADG01EAS,STC,18/07/2016,500,0
DSRADG01EAS,STC,18/07/2016,600,0
DSRADG01EAS,STC,18/07/2016,700,0
DSRADG01EAS,STC,18/07/2016,800,0
DSRADG01EAS,STC,18/07/2016,900,0.52
DSRADG01EAS,STC,18/07/2016,1000,2.644
DSRADG01EAS,STC,18/07/2016,1100,4.06
DSRADG01EAS,STC,18/07/2016,1200,5.688
DSRADG01EAS,STC,18/07/2016,1300,5.912
DSRADG01EAS,STC,18/07/2016,1400,4.592
DSRADG01EAS,STC,18/07/2016,1500,3.312
DSRADG01EAS,STC,18/07/2016,1600,2.396
DSRADG01EAS,STC,18/07/2016,1700,0.602
DSRADG01EAS,STC,18/07/2016,1800,0.121
DSRADG01EAS,STC,18/07/2016,1900,0
DSRADG01EAS,STC,18/07/2016,2000,0
DSRADG01EAS,STC,18/07/2016,2100,0
DSRADG01EAS,STC,18/07/2016,2200,0
DSRADG01EAS,STC,18/07/2016,2300,0
DSRADG01EAS,STC,18/07/2016,2400,0
DSRADG01EAS,STC,19/07/2016,100,0
DSRADG01EAS,STC,19/07/2016,200,0
DSRADG01EAS,STC,19/07/2016,300,0
DSRADG01EAS,STC,19/07/2016,400,0
DSRADG01EAS,STC,19/07/2016,500,0
DSRADG01EAS,STC,19/07/2016,600,0
DSRADG01EAS,STC,19/07/2016,700,0
DSRADG01EAS,STC,19/07/2016,800,0
DSRADG01EAS,STC,19/07/2016,900,0.449
DSRADG01EAS,STC,19/07/2016,1000,2.911
DSRADG01EAS,STC,19/07/2016,1100,4.647
DSRADG01EAS,STC,19/07/2016,1200,5.653
DSRADG01EAS,STC,19/07/2016,1300,6.128
DSRADG01EAS,STC,19/07/2016,1400,6.011
DSRADG01EAS,STC,19/07/2016,1500,5.624
DSRADG01EAS,STC,19/07/2016,1600,4.636
DSRADG01EAS,STC,19/07/2016,1700,2.903
DSRADG01EAS,STC,19/07/2016,1800,0.662
DSRADG01EAS,STC,19/07/2016,1900,0
DSRADG01EAS,STC,19/07/2016,2000,0
DSRADG01EAS,STC,19/07/2016,2100,0
DSRADG01EAS,STC,19/07/2016,2200,0
DSRADG01EAS,STC,19/07/2016,2300,0
DSRADG01EAS,STC,19/07/2016,2400,0
DSRADG01EAS,STC,20/07/2016,100,0
DSRADG01EAS,STC,20/07/2016,200,0
DSRADG01EAS,STC,20/07/2016,300,0
DSRADG01EAS,STC,20/07/2016,400,0
DSRADG01EAS,STC,20/07/2016,500,0
DSRADG01EAS,STC,20/07/2016,600,0
DSRADG01EAS,STC,20/07/2016,700,0
DSRADG01EAS,STC,20/07/2016,800,0
DSRADG01EAS,STC,20/07/2016,900,0.233
DSRADG01EAS,STC,20/07/2016,1000,2.117
DSRADG01EAS,STC,20/07/2016,1100,3.7
DSRADG01EAS,STC,20/07/2016,1200,5.806
DSRADG01EAS,STC,20/07/2016,1300,5.767
DSRADG01EAS,STC,20/07/2016,1400,5.4
DSRADG01EAS,STC,20/07/2016,1500,5.137
DSRADG01EAS,STC,20/07/2016,1600,4.22
DSRADG01EAS,STC,20/07/2016,1700,2.846
DSRADG01EAS,STC,20/07/2016,1800,0.781
DSRADG01EAS,STC,20/07/2016,1900,0.002
DSRADG01EAS,STC,20/07/2016,2000,0
DSRADG01EAS,STC,20/07/2016,2100,0
DSRADG01EAS,STC,20/07/2016,2200,0
DSRADG01EAS,STC,20/07/2016,2300,0
DSRADG01EAS,STC,20/07/2016,2400,0
DSRADG01EAS,STC,21/07/2016,100,0
DSRADG01EAS,STC,21/07/2016,200,0
DSRADG01EAS,STC,21/07/2016,300,0
DSRADG01EAS,STC,21/07/2016,400,0
DSRADG01EAS,STC,21/07/2016,500,0
DSRADG01EAS,STC,21/07/2016,600,0
DSRADG01EAS,STC,21/07/2016,700,0
DSRADG01EAS,STC,21/07/2016,800,0
DSRADG01EAS,STC,21/07/2016,900,0.648
DSRADG01EAS,STC,21/07/2016,1000,2.973
DSRADG01EAS,STC,21/07/2016,1100,3.548
DSRADG01EAS,STC,21/07/2016,1200,4.794
DSRADG01EAS,STC,21/07/2016,1300,4.467
DSRADG01EAS,STC,21/07/2016,1400,3.91
DSRADG01EAS,STC,21/07/2016,1500,5.919
DSRADG01EAS,STC,21/07/2016,1600,4.501
DSRADG01EAS,STC,21/07/2016,1700,3.068
DSRADG01EAS,STC,21/07/2016,1800,0.843
DSRADG01EAS,STC,21/07/2016,1900,0.003
DSRADG01EAS,STC,21/07/2016,2000,0
DSRADG01EAS,STC,21/07/2016,2100,0
DSRADG01EAS,STC,21/07/2016,2200,0
DSRADG01EAS,STC,21/07/2016,2300,0
DSRADG01EAS,STC,21/07/2016,2400,0
DSRADG01EAS,STC,22/07/2016,100,0
DSRADG01EAS,STC,22/07/2016,200,0
DSRADG01EAS,STC,22/07/2016,300,0
DSRADG01EAS,STC,22/07/2016,400,0
DSRADG01EAS,STC,22/07/2016,500,0
DSRADG01EAS,STC,22/07/2016,600,0
DSRADG01EAS,STC,22/07/2016,700,0
DSRADG01EAS,STC,22/07/2016,800,0
DSRADG01EAS,STC,22/07/2016,900,0.648
DSRADG01EAS,STC,22/07/2016,1000,2.817
DSRADG01EAS,STC,22/07/2016,1100,4.266
DSRADG01EAS,STC,22/07/2016,1200,4.798
DSRADG01EAS,STC,22/07/2016,1300,4.894
DSRADG01EAS,STC,22/07/2016,1400,5.427
DSRADG01EAS,STC,22/07/2016,1500,4.906
DSRADG01EAS,STC,22/07/2016,1600,3.756
DSRADG01EAS,STC,22/07/2016,1700,2.863
DSRADG01EAS,STC,22/07/2016,1800,0.813
DSRADG01EAS,STC,22/07/2016,1900,0
DSRADG01EAS,STC,22/07/2016,2000,0
DSRADG01EAS,STC,22/07/2016,2100,0
DSRADG01EAS,STC,22/07/2016,2200,0
DSRADG01EAS,STC,22/07/2016,2300,0
DSRADG01EAS,STC,22/07/2016,2400,0
DSRADG01EAS,STC,23/07/2016,100,0
DSRADG01EAS,STC,23/07/2016,200,0
DSRADG01EAS,STC,23/07/2016,300,0
DSRADG01EAS,STC,23/07/2016,400,0
DSRADG01EAS,STC,23/07/2016,500,0
DSRADG01EAS,STC,23/07/2016,600,0
DSRADG01EAS,STC,23/07/2016,700,0
DSRADG01EAS,STC,23/07/2016,800,0
DSRADG01EAS,STC,23/07/2016,900,0.251
DSRADG01EAS,STC,23/07/2016,1000,1.443
DSRADG01EAS,STC,23/07/2016,1100,2.402
DSRADG01EAS,STC,23/07/2016,1200,3.789
DSRADG01EAS,STC,23/07/2016,1300,4.752
DSRADG01EAS,STC,23/07/2016,1400,5.709
DSRADG01EAS,STC,23/07/2016,1500,5.147
DSRADG01EAS,STC,23/07/2016,1600,4.122
DSRADG01EAS,STC,23/07/2016,1700,2.607
DSRADG01EAS,STC,23/07/2016,1800,0.653
DSRADG01EAS,STC,23/07/2016,1900,0
DSRADG01EAS,STC,23/07/2016,2000,0
DSRADG01EAS,STC,23/07/2016,2100,0
DSRADG01EAS,STC,23/07/2016,2200,0
DSRADG01EAS,STC,23/07/2016,2300,0
DSRADG01EAS,STC,23/07/2016,2400,0
DSRADG01EAS,STC,24/07/2016,100,0
DSRADG01EAS,STC,24/07/2016,200,0
DSRADG01EAS,STC,24/07/2016,300,0
DSRADG01EAS,STC,24/07/2016,400,0
DSRADG01EAS,STC,24/07/2016,500,0
DSRADG01EAS,STC,24/07/2016,600,0
DSRADG01EAS,STC,24/07/2016,700,0
DSRADG01EAS,STC,24/07/2016,800,0
DSRADG01EAS,STC,24/07/2016,900,0.507
DSRADG01EAS,STC,24/07/2016,1000,2.657
DSRADG01EAS,STC,24/07/2016,1100,4.475
DSRADG01EAS,STC,24/07/2016,1200,5.431
DSRADG01EAS,STC,24/07/2016,1300,5.321
DSRADG01EAS,STC,24/07/2016,1400,5.573
DSRADG01EAS,STC,24/07/2016,1500,5.02
DSRADG01EAS,STC,24/07/2016,1600,4.172
DSRADG01EAS,STC,24/07/2016,1700,2.201
DSRADG01EAS,STC,24/07/2016,1800,0.566
DSRADG01EAS,STC,24/07/2016,1900,0
DSRADG01EAS,STC,24/07/2016,2000,0
DSRADG01EAS,STC,24/07/2016,2100,0
DSRADG01EAS,STC,24/07/2016,2200,0
DSRADG01EAS,STC,24/07/2016,2300,0
DSRADG01EAS,STC,24/07/2016,2400,0
DSRADG01EAS,STC,25/07/2016,100,0
DSRADG01EAS,STC,25/07/2016,200,0
DSRADG01EAS,STC,25/07/2016,300,0
DSRADG01EAS,STC,25/07/2016,400,0
DSRADG01EAS,STC,25/07/2016,500,0
DSRADG01EAS,STC,25/07/2016,600,0
DSRADG01EAS,STC,25/07/2016,700,0
DSRADG01EAS,STC,25/07/2016,800,0
DSRADG01EAS,STC,25/07/2016,900,0
DSRADG01EAS,STC,25/07/2016,1000,0.019
DSRADG01EAS,STC,25/07/2016,1100,0.17
DSRADG01EAS,STC,25/07/2016,1200,0.376
DSRADG01EAS,STC,25/07/2016,1300,0.23
DSRADG01EAS,STC,25/07/2016,1400,0.154
DSRADG01EAS,STC,25/07/2016,1500,0.025
DSRADG01EAS,STC,25/07/2016,1600,0.008
DSRADG01EAS,STC,25/07/2016,1700,0
DSRADG01EAS,STC,25/07/2016,1800,0.051
DSRADG01EAS,STC,25/07/2016,1900,0
DSRADG01EAS,STC,25/07/2016,2000,0
DSRADG01EAS,STC,25/07/2016,2100,0
DSRADG01EAS,STC,25/07/2016,2200,0
DSRADG01EAS,STC,25/07/2016,2300,0
DSRADG01EAS,STC,25/07/2016,2400,0
DSRADG01EAS,STC,26/07/2016,100,0
DSRADG01EAS,STC,26/07/2016,200,0
DSRADG01EAS,STC,26/07/2016,300,0
DSRADG01EAS,STC,26/07/2016,400,0
DSRADG01EAS,STC,26/07/2016,500,0
DSRADG01EAS,STC,26/07/2016,600,0
DSRADG01EAS,STC,26/07/2016,700,0
DSRADG01EAS,STC,26/07/2016,800,0
DSRADG01EAS,STC,26/07/2016,900,0.027
DSRADG01EAS,STC,26/07/2016,1000,0.305
DSRADG01EAS,STC,26/07/2016,1100,0.641
DSRADG01EAS,STC,26/07/2016,1200,1.111
DSRADG01EAS,STC,26/07/2016,1300,0.699
DSRADG01EAS,STC,26/07/2016,1400,0.888
DSRADG01EAS,STC,26/07/2016,1500,0.646
DSRADG01EAS,STC,26/07/2016,1600,0.777
DSRADG01EAS,STC,26/07/2016,1700,1.108
DSRADG01EAS,STC,26/07/2016,1800,0.258
DSRADG01EAS,STC,26/07/2016,1900,0
DSRADG01EAS,STC,26/07/2016,2000,0
DSRADG01EAS,STC,26/07/2016,2100,0
DSRADG01EAS,STC,26/07/2016,2200,0
DSRADG01EAS,STC,26/07/2016,2300,0
DSRADG01EAS,STC,26/07/2016,2400,0
DSRADG01EAS,STC,27/07/2016,100,0
DSRADG01EAS,STC,27/07/2016,200,0
DSRADG01EAS,STC,27/07/2016,300,0
DSRADG01EAS,STC,27/07/2016,400,0
DSRADG01EAS,STC,27/07/2016,500,0
DSRADG01EAS,STC,27/07/2016,600,0
DSRADG01EAS,STC,27/07/2016,700,0
DSRADG01EAS,STC,27/07/2016,800,0.003
DSRADG01EAS,STC,27/07/2016,900,0.678
DSRADG01EAS,STC,27/07/2016,1000,2.675
DSRADG01EAS,STC,27/07/2016,1100,2.359
DSRADG01EAS,STC,27/07/2016,1200,2.741
DSRADG01EAS,STC,27/07/2016,1300,4.587
DSRADG01EAS,STC,27/07/2016,1400,4.929
DSRADG01EAS,STC,27/07/2016,1500,5.574
DSRADG01EAS,STC,27/07/2016,1600,3.318
DSRADG01EAS,STC,27/07/2016,1700,1.569
DSRADG01EAS,STC,27/07/2016,1800,0.245
DSRADG01EAS,STC,27/07/2016,1900,0.004
DSRADG01EAS,STC,27/07/2016,2000,0
DSRADG01EAS,STC,27/07/2016,2100,0
DSRADG01EAS,STC,27/07/2016,2200,0
DSRADG01EAS,STC,27/07/2016,2300,0
DSRADG01EAS,STC,27/07/2016,2400,0
DSRADG01EAS,STC,28/07/2016,100,0
DSRADG01EAS,STC,28/07/2016,200,0
DSRADG01EAS,STC,28/07/2016,300,0
DSRADG01EAS,STC,28/07/2016,400,0
DSRADG01EAS,STC,28/07/2016,500,0
DSRADG01EAS,STC,28/07/2016,600,0
DSRADG01EAS,STC,28/07/2016,700,0
DSRADG01EAS,STC,28/07/2016,800,0.011
DSRADG01EAS,STC,28/07/2016,900,0.757
DSRADG01EAS,STC,28/07/2016,1000,2.948
DSRADG01EAS,STC,28/07/2016,1100,4.712
DSRADG01EAS,STC,28/07/2016,1200,3.294
DSRADG01EAS,STC,28/07/2016,1300,5.419
DSRADG01EAS,STC,28/07/2016,1400,5.788
DSRADG01EAS,STC,28/07/2016,1500,5.726
DSRADG01EAS,STC,28/07/2016,1600,4.715
DSRADG01EAS,STC,28/07/2016,1700,2.897
DSRADG01EAS,STC,28/07/2016,1800,0.835
DSRADG01EAS,STC,28/07/2016,1900,0.005
DSRADG01EAS,STC,28/07/2016,2000,0
DSRADG01EAS,STC,28/07/2016,2100,0
DSRADG01EAS,STC,28/07/2016,2200,0
DSRADG01EAS,STC,28/07/2016,2300,0
DSRADG01EAS,STC,28/07/2016,2400,0
DSRADG01EAS,STC,29/07/2016,100,0
DSRADG01EAS,STC,29/07/2016,200,0
DSRADG01EAS,STC,29/07/2016,300,0
DSRADG01EAS,STC,29/07/2016,400,0
DSRADG01EAS,STC,29/07/2016,500,0
DSRADG01EAS,STC,29/07/2016,600,0
DSRADG01EAS,STC,29/07/2016,700,0
DSRADG01EAS,STC,29/07/2016,800,0.01
DSRADG01EAS,STC,29/07/2016,900,0.661
DSRADG01EAS,STC,29/07/2016,1000,2.329
DSRADG01EAS,STC,29/07/2016,1100,3.601
DSRADG01EAS,STC,29/07/2016,1200,5.341
DSRADG01EAS,STC,29/07/2016,1300,5.992
DSRADG01EAS,STC,29/07/2016,1400,5.73
DSRADG01EAS,STC,29/07/2016,1500,5.355
DSRADG01EAS,STC,29/07/2016,1600,4.715
DSRADG01EAS,STC,29/07/2016,1700,3.145
DSRADG01EAS,STC,29/07/2016,1800,0.982
DSRADG01EAS,STC,29/07/2016,1900,0.01
DSRADG01EAS,STC,29/07/2016,2000,0
DSRADG01EAS,STC,29/07/2016,2100,0
DSRADG01EAS,STC,29/07/2016,2200,0
DSRADG01EAS,STC,29/07/2016,2300,0
DSRADG01EAS,STC,29/07/2016,2400,0
DSRADG01EAS,STC,30/07/2016,100,0
DSRADG01EAS,STC,30/07/2016,200,0
DSRADG01EAS,STC,30/07/2016,300,0
DSRADG01EAS,STC,30/07/2016,400,0
DSRADG01EAS,STC,30/07/2016,500,0
DSRADG01EAS,STC,30/07/2016,600,0
DSRADG01EAS,STC,30/07/2016,700,0
DSRADG01EAS,STC,30/07/2016,800,0.001
DSRADG01EAS,STC,30/07/2016,900,0.275
DSRADG01EAS,STC,30/07/2016,1000,0.964
DSRADG01EAS,STC,30/07/2016,1100,2.58
DSRADG01EAS,STC,30/07/2016,1200,3.054
DSRADG01EAS,STC,30/07/2016,1300,3.441
DSRADG01EAS,STC,30/07/2016,1400,3.709
DSRADG01EAS,STC,30/07/2016,1500,3.087
DSRADG01EAS,STC,30/07/2016,1600,2.548
DSRADG01EAS,STC,30/07/2016,1700,1.083
DSRADG01EAS,STC,30/07/2016,1800,0.2
DSRADG01EAS,STC,30/07/2016,1900,0.001
DSRADG01EAS,STC,30/07/2016,2000,0
DSRADG01EAS,STC,30/07/2016,2100,0
DSRADG01EAS,STC,30/07/2016,2200,0
DSRADG01EAS,STC,30/07/2016,2300,0
DSRADG01EAS,STC,30/07/2016,2400,0
DSRADG01EAS,STC,31/07/2016,100,0
DSRADG01EAS,STC,31/07/2016,200,0
DSRADG01EAS,STC,31/07/2016,300,0
DSRADG01EAS,STC,31/07/2016,400,0
DSRADG01EAS,STC,31/07/2016,500,0
DSRADG01EAS,STC,31/07/2016,600,0
DSRADG01EAS,STC,31/07/2016,700,0
DSRADG01EAS,STC,31/07/2016,800,0
DSRADG01EAS,STC,31/07/2016,900,0.138
DSRADG01EAS,STC,31/07/2016,1000,0.487
DSRADG01EAS,STC,31/07/2016,1100,0.961
DSRADG01EAS,STC,31/07/2016,1200,0.626
DSRADG01EAS,STC,31/07/2016,1300,1.279
DSRADG01EAS,STC,31/07/2016,1400,1.049
DSRADG01EAS,STC,31/07/2016,1500,0.505
DSRADG01EAS,STC,31/07/2016,1600,0.439
DSRADG01EAS,STC,31/07/2016,1700,0.241
DSRADG01EAS,STC,31/07/2016,1800,0.08
DSRADG01EAS,STC,31/07/2016,1900,0
DSRADG01EAS,STC,31/07/2016,2000,0
DSRADG01EAS,STC,31/07/2016,2100,0
DSRADG01EAS,STC,31/07/2016,2200,0
DSRADG01EAS,STC,31/07/2016,2300,0
DSRADG01EAS,STC,31/07/2016,2400,0
DSRADG01EAS,STC,01/08/2016,100,0
DSRADG01EAS,STC,01/08/2016,200,0
DSRADG01EAS,STC,01/08/2016,300,0
DSRADG01EAS,STC,01/08/2016,400,0
DSRADG01EAS,STC,01/08/2016,500,0
DSRADG01EAS,STC,01/08/2016,600,0
DSRADG01EAS,STC,01/08/2016,700,0
DSRADG01EAS,STC,01/08/2016,800,0
DSRADG01EAS,STC,01/08/2016,900,0.114
DSRADG01EAS,STC,01/08/2016,1000,1.895
DSRADG01EAS,STC,01/08/2016,1100,2.705
DSRADG01EAS,STC,01/08/2016,1200,3.297
DSRADG01EAS,STC,01/08/2016,1300,5.851
DSRADG01EAS,STC,01/08/2016,1400,6.23
DSRADG01EAS,STC,01/08/2016,1500,5.71
DSRADG01EAS,STC,01/08/2016,1600,4.581
DSRADG01EAS,STC,01/08/2016,1700,2.761
DSRADG01EAS,STC,01/08/2016,1800,0.512
DSRADG01EAS,STC,01/08/2016,1900,0.01
DSRADG01EAS,STC,01/08/2016,2000,0
DSRADG01EAS,STC,01/08/2016,2100,0
DSRADG01EAS,STC,01/08/2016,2200,0
DSRADG01EAS,STC,01/08/2016,2300,0
DSRADG01EAS,STC,01/08/2016,2400,0
DSRADG01EAS,STC,02/08/2016,100,0
DSRADG01EAS,STC,02/08/2016,200,0
DSRADG01EAS,STC,02/08/2016,300,0
DSRADG01EAS,STC,02/08/2016,400,0
DSRADG01EAS,STC,02/08/2016,500,0
DSRADG01EAS,STC,02/08/2016,600,0
DSRADG01EAS,STC,02/08/2016,700,0
DSRADG01EAS,STC,02/08/2016,800,0
DSRADG01EAS,STC,02/08/2016,900,0.194
DSRADG01EAS,STC,02/08/2016,1000,0.758
DSRADG01EAS,STC,02/08/2016,1100,2.957
DSRADG01EAS,STC,02/08/2016,1200,4.158
DSRADG01EAS,STC,02/08/2016,1300,6.217
DSRADG01EAS,STC,02/08/2016,1400,6.181
DSRADG01EAS,STC,02/08/2016,1500,5.76
DSRADG01EAS,STC,02/08/2016,1600,4.733
DSRADG01EAS,STC,02/08/2016,1700,3.151
DSRADG01EAS,STC,02/08/2016,1800,1.08
DSRADG01EAS,STC,02/08/2016,1900,0.013
DSRADG01EAS,STC,02/08/2016,2000,0
DSRADG01EAS,STC,02/08/2016,2100,0
DSRADG01EAS,STC,02/08/2016,2200,0
DSRADG01EAS,STC,02/08/2016,2300,0
DSRADG01EAS,STC,02/08/2016,2400,0
DSRADG01EAS,STC,03/08/2016,100,0
DSRADG01EAS,STC,03/08/2016,200,0
DSRADG01EAS,STC,03/08/2016,300,0
DSRADG01EAS,STC,03/08/2016,400,0
DSRADG01EAS,STC,03/08/2016,500,0
DSRADG01EAS,STC,03/08/2016,600,0
DSRADG01EAS,STC,03/08/2016,700,0
DSRADG01EAS,STC,03/08/2016,800,0
DSRADG01EAS,STC,03/08/2016,900,0.875
DSRADG01EAS,STC,03/08/2016,1000,3.099
DSRADG01EAS,STC,03/08/2016,1100,4.869
DSRADG01EAS,STC,03/08/2016,1200,5.838
DSRADG01EAS,STC,03/08/2016,1300,6.234
DSRADG01EAS,STC,03/08/2016,1400,6.181
DSRADG01EAS,STC,03/08/2016,1500,5.706
DSRADG01EAS,STC,03/08/2016,1600,4.707
DSRADG01EAS,STC,03/08/2016,1700,3.208
DSRADG01EAS,STC,03/08/2016,1800,1.029
DSRADG01EAS,STC,03/08/2016,1900,0
DSRADG01EAS,STC,03/08/2016,2000,0
DSRADG01EAS,STC,03/08/2016,2100,0
DSRADG01EAS,STC,03/08/2016,2200,0
DSRADG01EAS,STC,03/08/2016,2300,0
DSRADG01EAS,STC,03/08/2016,2400,0
DSRADG01EAS,STC,04/08/2016,100,0
DSRADG01EAS,STC,04/08/2016,200,0
DSRADG01EAS,STC,04/08/2016,300,0
DSRADG01EAS,STC,04/08/2016,400,0
DSRADG01EAS,STC,04/08/2016,500,0
DSRADG01EAS,STC,04/08/2016,600,0
DSRADG01EAS,STC,04/08/2016,700,0
DSRADG01EAS,STC,04/08/2016,800,0.015
DSRADG01EAS,STC,04/08/2016,900,0.263
DSRADG01EAS,STC,04/08/2016,1000,1.608
DSRADG01EAS,STC,04/08/2016,1100,3.507
DSRADG01EAS,STC,04/08/2016,1200,3.987
DSRADG01EAS,STC,04/08/2016,1300,4.703
DSRADG01EAS,STC,04/08/2016,1400,3.926
DSRADG01EAS,STC,04/08/2016,1500,1.656
DSRADG01EAS,STC,04/08/2016,1600,1.547
DSRADG01EAS,STC,04/08/2016,1700,0.87
DSRADG01EAS,STC,04/08/2016,1800,0.472
DSRADG01EAS,STC,04/08/2016,1900,0
DSRADG01EAS,STC,04/08/2016,2000,0
DSRADG01EAS,STC,04/08/2016,2100,0
DSRADG01EAS,STC,04/08/2016,2200,0
DSRADG01EAS,STC,04/08/2016,2300,0
