# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -31.4319
# Longitude (positive East, ISO 19115): -57.9092
# Altitude (m): 44.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-09-20T04:00:00.0/2016-09-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T05:00:00.0/2016-09-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T06:00:00.0/2016-09-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T07:00:00.0/2016-09-20T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T08:00:00.0/2016-09-20T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T09:00:00.0/2016-09-20T10:00:00.0;7.0421;2.1578;0.4645;1.6933;12.3503
2016-09-20T10:00:00.0/2016-09-20T11:00:00.0;214.4080;119.5499;74.4098;45.1400;417.5232
2016-09-20T11:00:00.0/2016-09-20T12:00:00.0;498.8703;344.7838;261.6403;83.1435;701.2330
2016-09-20T12:00:00.0/2016-09-20T13:00:00.0;748.6465;564.2841;465.7727;98.5115;837.9657
2016-09-20T13:00:00.0/2016-09-20T14:00:00.0;946.7136;746.0452;651.6159;94.4293;929.2510
2016-09-20T14:00:00.0/2016-09-20T15:00:00.0;1079.5731;870.4398;788.0626;82.3772;986.3142
2016-09-20T15:00:00.0/2016-09-20T16:00:00.0;1138.1728;925.1798;847.8202;77.3596;1006.8551
2016-09-20T16:00:00.0/2016-09-20T17:00:00.0;1118.5250;906.4307;824.5873;81.8435;996.4069
2016-09-20T17:00:00.0/2016-09-20T18:00:00.0;1021.9792;818.4233;734.5058;83.9175;971.1229
2016-09-20T18:00:00.0/2016-09-20T19:00:00.0;855.1304;668.4639;587.6685;80.7954;927.9063
2016-09-20T19:00:00.0/2016-09-20T20:00:00.0;629.3687;469.1529;397.8228;71.3301;850.9479
2016-09-20T20:00:00.0/2016-09-20T21:00:00.0;360.1022;240.3318;186.9576;53.3743;685.3680
2016-09-20T21:00:00.0/2016-09-20T22:00:00.0;77.6544;38.6210;22.9070;15.7140;218.6338
2016-09-20T22:00:00.0/2016-09-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-20T23:00:00.0/2016-09-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T00:00:00.0/2016-09-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T01:00:00.0/2016-09-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T02:00:00.0/2016-09-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T03:00:00.0/2016-09-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T04:00:00.0/2016-09-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T05:00:00.0/2016-09-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T06:00:00.0/2016-09-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T07:00:00.0/2016-09-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T08:00:00.0/2016-09-21T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T09:00:00.0/2016-09-21T10:00:00.0;8.5783;2.9701;0.9977;1.9724;24.3518
2016-09-21T10:00:00.0/2016-09-21T11:00:00.0;221.0732;131.8361;92.3382;39.4979;515.7821
2016-09-21T11:00:00.0/2016-09-21T12:00:00.0;505.5649;362.2205;294.3151;67.9054;780.5477
2016-09-21T12:00:00.0/2016-09-21T13:00:00.0;755.2389;580.9894;500.0429;80.9464;893.2344
2016-09-21T13:00:00.0/2016-09-21T14:00:00.0;953.0794;759.1585;675.2894;83.8691;957.4953
2016-09-21T14:00:00.0/2016-09-21T15:00:00.0;1085.6035;879.8858;797.7391;82.1467;993.5832
2016-09-21T15:00:00.0/2016-09-21T16:00:00.0;1143.7822;932.4396;850.9487;81.4909;1006.1698
2016-09-21T16:00:00.0/2016-09-21T17:00:00.0;1123.6568;913.0513;830.2644;82.7868;999.2577
2016-09-21T17:00:00.0/2016-09-21T18:00:00.0;1026.6098;824.3627;742.5123;81.8504;977.8738
2016-09-21T18:00:00.0/2016-09-21T19:00:00.0;859.2707;673.3404;595.2092;78.1312;935.7784
2016-09-21T19:00:00.0/2016-09-21T20:00:00.0;633.0631;472.7010;402.7490;69.9520;856.9139
2016-09-21T20:00:00.0/2016-09-21T21:00:00.0;363.4258;242.8568;189.7199;53.1369;689.6665
2016-09-21T21:00:00.0/2016-09-21T22:00:00.0;79.8634;39.8117;23.7295;16.0822;222.5691
2016-09-21T22:00:00.0/2016-09-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-21T23:00:00.0/2016-09-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T00:00:00.0/2016-09-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T01:00:00.0/2016-09-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T02:00:00.0/2016-09-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T03:00:00.0/2016-09-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T04:00:00.0/2016-09-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T05:00:00.0/2016-09-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T06:00:00.0/2016-09-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T07:00:00.0/2016-09-22T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T08:00:00.0/2016-09-22T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T09:00:00.0/2016-09-22T10:00:00.0;10.2080;2.9461;0.5464;2.3997;12.2220
2016-09-22T10:00:00.0/2016-09-22T11:00:00.0;227.7309;118.5169;68.4555;50.0614;362.5290
2016-09-22T11:00:00.0/2016-09-22T12:00:00.0;512.2395;335.4903;242.2199;93.2704;632.4692
2016-09-22T12:00:00.0/2016-09-22T13:00:00.0;761.8007;547.3100;430.7629;116.5471;762.5530
2016-09-22T13:00:00.0/2016-09-22T14:00:00.0;959.4068;721.9615;596.3587;125.6028;840.2531
2016-09-22T14:00:00.0/2016-09-22T15:00:00.0;1091.2353;840.0005;712.1082;127.8924;882.5077
2016-09-22T15:00:00.0/2016-09-22T16:00:00.0;1149.3479;887.9874;754.1924;133.7950;887.9669
2016-09-22T16:00:00.0/2016-09-22T17:00:00.0;1128.7479;861.2447;717.3634;143.8813;859.8468
2016-09-22T17:00:00.0/2016-09-22T18:00:00.0;1031.2060;766.5694;617.8248;148.7446;810.0765
2016-09-22T18:00:00.0/2016-09-22T19:00:00.0;863.3859;610.7457;464.2456;146.5001;725.5266
2016-09-22T19:00:00.0/2016-09-22T20:00:00.0;636.7442;408.3712;277.1335;131.2377;583.0469
2016-09-22T20:00:00.0/2016-09-22T21:00:00.0;366.7494;189.0322;98.7708;90.2613;344.8848
2016-09-22T21:00:00.0/2016-09-22T22:00:00.0;82.1490;26.7232;6.4863;20.2369;54.7404
2016-09-22T22:00:00.0/2016-09-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-22T23:00:00.0/2016-09-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T00:00:00.0/2016-09-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T01:00:00.0/2016-09-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T02:00:00.0/2016-09-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T03:00:00.0/2016-09-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T04:00:00.0/2016-09-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T05:00:00.0/2016-09-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T06:00:00.0/2016-09-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T07:00:00.0/2016-09-23T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T08:00:00.0/2016-09-23T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T09:00:00.0/2016-09-23T10:00:00.0;11.9720;2.9509;0.2395;2.7114;5.0759
2016-09-23T10:00:00.0/2016-09-23T11:00:00.0;234.3776;104.9056;42.8587;62.0469;212.2151
2016-09-23T11:00:00.0/2016-09-23T12:00:00.0;518.8905;317.7911;194.1513;123.6397;496.8530
2016-09-23T12:00:00.0/2016-09-23T13:00:00.0;768.3288;541.4529;393.7484;147.7045;689.6593
2016-09-23T13:00:00.0/2016-09-23T14:00:00.0;965.6930;734.4329;593.4335;140.9993;830.2692
2016-09-23T14:00:00.0/2016-09-23T15:00:00.0;1097.5334;873.4436;754.8924;118.5512;930.5970
2016-09-23T15:00:00.0/2016-09-23T16:00:00.0;1154.8681;935.9634;828.8561;107.1073;971.7322
2016-09-23T16:00:00.0/2016-09-23T17:00:00.0;1133.7968;915.3014;803.8990;111.4023;959.9177
2016-09-23T17:00:00.0/2016-09-23T18:00:00.0;1035.7671;824.8070;712.5183;112.2887;931.0063
2016-09-23T18:00:00.0/2016-09-23T19:00:00.0;867.4758;670.6566;562.5126;108.1440;876.6143
2016-09-23T19:00:00.0/2016-09-23T20:00:00.0;640.4123;466.2845;369.6227;96.6619;777.1559
2016-09-23T20:00:00.0/2016-09-23T21:00:00.0;370.0737;235.0089;163.3534;71.6555;579.3068
2016-09-23T21:00:00.0/2016-09-23T22:00:00.0;84.4265;37.9152;17.5525;20.3627;154.6601
2016-09-23T22:00:00.0/2016-09-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-23T23:00:00.0/2016-09-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T00:00:00.0/2016-09-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T01:00:00.0/2016-09-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T02:00:00.0/2016-09-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T03:00:00.0/2016-09-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T04:00:00.0/2016-09-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T05:00:00.0/2016-09-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T06:00:00.0/2016-09-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T07:00:00.0/2016-09-24T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T08:00:00.0/2016-09-24T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T09:00:00.0/2016-09-24T10:00:00.0;13.9281;3.6520;0.3084;3.3436;6.1019
2016-09-24T10:00:00.0/2016-09-24T11:00:00.0;241.0099;109.1375;39.6611;69.4763;194.0170
2016-09-24T11:00:00.0/2016-09-24T12:00:00.0;525.5148;314.3152;166.0186;148.2967;420.6838
2016-09-24T12:00:00.0/2016-09-24T13:00:00.0;774.8199;524.9222;325.4525;199.4697;565.8770
2016-09-24T13:00:00.0/2016-09-24T14:00:00.0;971.9352;702.6438;479.3856;223.2582;667.0240
2016-09-24T14:00:00.0/2016-09-24T15:00:00.0;1103.4282;824.0945;593.0785;231.0160;727.7869
2016-09-24T15:00:00.0/2016-09-24T16:00:00.0;1160.3411;880.9724;658.0437;222.9287;768.2165
2016-09-24T16:00:00.0/2016-09-24T17:00:00.0;1138.8025;869.3880;670.1700;199.2181;797.3257
2016-09-24T17:00:00.0/2016-09-24T18:00:00.0;1040.2922;788.9538;619.6103;169.3435;806.9017
2016-09-24T18:00:00.0/2016-09-24T19:00:00.0;871.5402;645.6248;504.5958;141.0290;783.4104
2016-09-24T19:00:00.0/2016-09-24T20:00:00.0;644.0674;451.8733;338.6437;113.2296;708.9423
2016-09-24T20:00:00.0/2016-09-24T21:00:00.0;373.3991;230.5508;154.7941;75.7567;546.1710
2016-09-24T21:00:00.0/2016-09-24T22:00:00.0;86.7995;38.4023;17.7562;20.6461;154.5104
2016-09-24T22:00:00.0/2016-09-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-24T23:00:00.0/2016-09-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T00:00:00.0/2016-09-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T01:00:00.0/2016-09-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T02:00:00.0/2016-09-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T03:00:00.0/2016-09-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T04:00:00.0/2016-09-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T05:00:00.0/2016-09-25T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T06:00:00.0/2016-09-25T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T07:00:00.0/2016-09-25T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T08:00:00.0/2016-09-25T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T09:00:00.0/2016-09-25T10:00:00.0;15.9818;5.8399;1.9655;3.8744;37.3281
2016-09-25T10:00:00.0/2016-09-25T11:00:00.0;247.6246;149.3000;99.4954;49.8046;503.3727
2016-09-25T11:00:00.0/2016-09-25T12:00:00.0;532.1091;386.7653;304.5906;82.1747;768.9673
2016-09-25T12:00:00.0/2016-09-25T13:00:00.0;781.2712;612.5126;519.3988;93.1138;898.4773
2016-09-25T13:00:00.0/2016-09-25T14:00:00.0;978.1310;796.8604;709.5970;87.2634;982.3678
2016-09-25T14:00:00.0/2016-09-25T15:00:00.0;1109.2735;921.8235;847.6970;74.1265;1035.4987
2016-09-25T15:00:00.0/2016-09-25T16:00:00.0;1165.7651;974.6586;908.3528;66.3058;1056.1625
2016-09-25T16:00:00.0/2016-09-25T17:00:00.0;1143.7638;951.9243;886.0946;65.8297;1050.0716
2016-09-25T17:00:00.0/2016-09-25T18:00:00.0;1044.7808;859.2379;795.4625;63.7754;1031.7729
2016-09-25T18:00:00.0/2016-09-25T19:00:00.0;875.5790;704.8138;644.7208;60.0930;997.2700
2016-09-25T19:00:00.0/2016-09-25T20:00:00.0;647.7099;501.1138;447.2796;53.8342;933.2440
2016-09-25T20:00:00.0/2016-09-25T21:00:00.0;376.7260;266.6374;224.6237;42.0137;795.0082
2016-09-25T21:00:00.0/2016-09-25T22:00:00.0;89.2014;49.6793;35.0820;14.5973;324.6865
2016-09-25T22:00:00.0/2016-09-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-25T23:00:00.0/2016-09-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T00:00:00.0/2016-09-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T01:00:00.0/2016-09-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T02:00:00.0/2016-09-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T03:00:00.0/2016-09-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T04:00:00.0/2016-09-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T05:00:00.0/2016-09-26T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T06:00:00.0/2016-09-26T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T07:00:00.0/2016-09-26T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T08:00:00.0/2016-09-26T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T09:00:00.0/2016-09-26T10:00:00.0;18.1655;7.4952;3.6706;3.8246;66.6180
2016-09-26T10:00:00.0/2016-09-26T11:00:00.0;254.2182;160.8524;121.4210;39.4314;612.1449
2016-09-26T11:00:00.0/2016-09-26T12:00:00.0;538.6702;395.8025;333.3844;62.4181;833.9737
2016-09-26T12:00:00.0/2016-09-26T13:00:00.0;787.6798;614.1028;540.3071;73.7957;928.5509
2016-09-26T13:00:00.0/2016-09-26T14:00:00.0;984.2776;790.1366;712.3894;77.7472;981.0128
2016-09-26T14:00:00.0/2016-09-26T15:00:00.0;1115.0669;908.0333;829.6412;78.3921;1008.9106
2016-09-26T15:00:00.0/2016-09-26T16:00:00.0;1171.1386;957.3018;877.2781;80.0236;1015.9304
2016-09-26T16:00:00.0/2016-09-26T17:00:00.0;1148.6793;934.5324;851.4812;83.0511;1005.2768
2016-09-26T17:00:00.0/2016-09-26T18:00:00.0;1049.2322;842.5295;758.6945;83.8350;980.3599
2016-09-26T18:00:00.0/2016-09-26T19:00:00.0;879.5917;688.8582;607.9669;80.8913;936.3959
2016-09-26T19:00:00.0/2016-09-26T20:00:00.0;651.3397;486.2330;413.4909;72.7422;857.5842
2016-09-26T20:00:00.0/2016-09-26T21:00:00.0;380.0549;254.3800;198.4737;55.9063;692.9606
2016-09-26T21:00:00.0/2016-09-26T22:00:00.0;91.6131;45.9360;27.4645;18.4714;240.7924
2016-09-26T22:00:00.0/2016-09-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-26T23:00:00.0/2016-09-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T00:00:00.0/2016-09-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T01:00:00.0/2016-09-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T02:00:00.0/2016-09-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T03:00:00.0/2016-09-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T04:00:00.0/2016-09-27T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T05:00:00.0/2016-09-27T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T06:00:00.0/2016-09-27T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T07:00:00.0/2016-09-27T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T08:00:00.0/2016-09-27T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T09:00:00.0/2016-09-27T10:00:00.0;20.5266;7.6751;2.9330;4.7421;50.4444
2016-09-27T10:00:00.0/2016-09-27T11:00:00.0;260.7876;156.1970;108.2530;47.9439;526.7696
2016-09-27T11:00:00.0/2016-09-27T12:00:00.0;545.1950;389.0445;312.2061;76.8384;770.9552
2016-09-27T12:00:00.0/2016-09-27T13:00:00.0;794.0427;608.4792;518.3291;90.1500;883.6730
2016-09-27T13:00:00.0/2016-09-27T14:00:00.0;990.3725;786.9469;694.0720;92.8749;950.2701
2016-09-27T14:00:00.0/2016-09-27T15:00:00.0;1120.8064;907.3739;816.4567;90.9172;988.2890
2016-09-27T15:00:00.0/2016-09-27T16:00:00.0;1176.4597;959.0810;870.9688;88.1123;1004.6192
2016-09-27T16:00:00.0/2016-09-27T17:00:00.0;1153.5481;938.3036;853.1006;85.2029;1003.5488
2016-09-27T17:00:00.0/2016-09-27T18:00:00.0;1053.6456;848.2361;768.0051;80.2310;988.9191
2016-09-27T18:00:00.0/2016-09-27T19:00:00.0;883.5782;696.0891;622.2720;73.8171;954.8358
2016-09-27T19:00:00.0/2016-09-27T20:00:00.0;654.9570;494.4120;429.5737;64.8382;887.1028
2016-09-27T20:00:00.0/2016-09-27T21:00:00.0;383.3858;262.7755;213.3594;49.4160;741.6261
2016-09-27T21:00:00.0/2016-09-27T22:00:00.0;94.1085;49.7350;32.6125;17.1225;288.2483
2016-09-27T22:00:00.0/2016-09-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-27T23:00:00.0/2016-09-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T00:00:00.0/2016-09-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T01:00:00.0/2016-09-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T02:00:00.0/2016-09-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T03:00:00.0/2016-09-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T04:00:00.0/2016-09-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T05:00:00.0/2016-09-28T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T06:00:00.0/2016-09-28T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T07:00:00.0/2016-09-28T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T08:00:00.0/2016-09-28T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T09:00:00.0/2016-09-28T10:00:00.0;22.9891;8.9784;3.8199;5.1585;62.5523
2016-09-28T10:00:00.0/2016-09-28T11:00:00.0;267.3295;162.2226;115.9137;46.3089;555.1164
2016-09-28T11:00:00.0/2016-09-28T12:00:00.0;551.6804;393.5468;320.4311;73.1157;783.0173
2016-09-28T12:00:00.0/2016-09-28T13:00:00.0;800.3571;607.0112;514.9758;92.0354;872.3296
2016-09-28T13:00:00.0/2016-09-28T14:00:00.0;996.4133;776.5472;667.3405;109.2067;908.9805
2016-09-28T14:00:00.0/2016-09-28T15:00:00.0;1126.4900;888.6256;765.6018;123.0238;922.7308
2016-09-28T15:00:00.0/2016-09-28T16:00:00.0;1181.7271;933.8174;801.0863;132.7310;920.4326
2016-09-28T16:00:00.0/2016-09-28T17:00:00.0;1158.3689;908.4329;770.9574;137.4755;903.5742
2016-09-28T17:00:00.0/2016-09-28T18:00:00.0;1058.0205;814.3544;676.7502;137.6042;868.0087
2016-09-28T18:00:00.0/2016-09-28T19:00:00.0;887.5382;658.8806;527.4044;131.4762;805.3428
2016-09-28T19:00:00.0/2016-09-28T20:00:00.0;658.5616;455.6524;339.8425;115.8099;696.1075
2016-09-28T20:00:00.0/2016-09-28T21:00:00.0;386.7191;228.4738;144.7956;83.6781;490.8053
2016-09-28T21:00:00.0/2016-09-28T22:00:00.0;96.5960;39.0752;15.0205;24.0547;120.8846
2016-09-28T22:00:00.0/2016-09-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-28T23:00:00.0/2016-09-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T00:00:00.0/2016-09-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T01:00:00.0/2016-09-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T02:00:00.0/2016-09-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T03:00:00.0/2016-09-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T04:00:00.0/2016-09-29T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T05:00:00.0/2016-09-29T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T06:00:00.0/2016-09-29T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T07:00:00.0/2016-09-29T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T08:00:00.0/2016-09-29T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-09-29T09:00:00.0/2016-09-29T10:00:00.0;25.5755;6.9316;0.8161;6.1155;12.1062
2016-09-29T10:00:00.0/2016-09-29T11:00:00.0;273.8407;124.7102;49.9720;74.7381;222.1570
2016-09-29T11:00:00.0/2016-09-29T12:00:00.0;558.1234;334.2531;190.4245;143.8286;456.1750
2016-09-29T12:00:00.0/2016-09-29T13:00:00.0;806.6203;551.0569;373.1014;177.9555;624.5861
2016-09-29T13:00:00.0/2016-09-29T14:00:00.0;1002.3976;738.4754;565.9760;172.4993;765.3839
2016-09-29T14:00:00.0/2016-09-29T15:00:00.0;1132.1156;870.3412;725.8866;144.4546;870.4040
2016-09-29T15:00:00.0/2016-09-29T16:00:00.0;1186.9390;928.8163;803.7542;125.0621;919.9469
2016-09-29T16:00:00.0/2016-09-29T17:00:00.0;1163.1408;909.5841;787.6257;121.9584;919.9249
2016-09-29T17:00:00.0/2016-09-29T18:00:00.0;1062.3560;821.9310;706.2313;115.6997;902.8777
2016-09-29T18:00:00.0/2016-09-29T19:00:00.0;891.4713;672.3650;566.1567;106.2083;861.7436
2016-09-29T19:00:00.0/2016-09-29T20:00:00.0;662.1537;473.8393;382.0420;91.7974;780.3644
2016-09-29T20:00:00.0/2016-09-29T21:00:00.0;390.0550;247.6818;179.9802;67.7016;611.6939
2016-09-29T21:00:00.0/2016-09-29T22:00:00.0;99.1887;45.8510;23.6930;22.1581;193.9703
2016-09-29T22:00:00.0/2016-09-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
